periodo,ars,aces,localizacao_geografica,utentes_inscritos_csp,total_utentes_com_mdf_atribuido,total_utentes_com_mdf_atribuido0,total_utentes_sem_mdf_atribuido,total_utentes_sem_mdf_atribuido0,total_utentes_sem_mdf_atribuido_por_opcao,total_utentes_sem_mdf_atribuido_por_opcao0,taxa_de_utilizacao_consultas_medicas_1_ano_todos_os_utentes,taxa_de_utilizacao_consultas_medicas_1_ano_nos_utentes_sem_mdf
2023-05,Norte,ACES Maia / Valongo,"41.2333945, -8.6187474",223160,214033,95.91,9085,4.07,42,0.02,73.1944,55.2888
2023-05,Centro,ACES Cova da Beira,"40.2677741, -7.4995083",88256,75295,85.31,12813,14.52,148,0.17,71.622,69.0645
2023-05,Lisboa e Vale do Tejo,ACES Arco Ribeirinho,"38.6672076, -9.0543329",233648,136300,58.34,97105,41.56,243,0.1,57.1039,40.3111
2023-05,Lisboa e Vale do Tejo,ACES Lisboa Central,"38.7306317, -9.1510414",309472,218058,70.46,90421,29.22,993,0.32,48.7854,31.4535
2023-05,Alentejo,ACES São Mamede,"39.2967086, -7.4284755",116018,100460,86.59,15340,13.22,218,0.19,71.5907,67.0288
2023-05,Algarve,ACES Algarve Central,"37.0274264, -7.9395984",282003,230108,81.6,51506,18.26,389,0.14,57.9255,31.4916
2023-06,Norte,ACES Alto Minho,"41.7056054, -8.8252713",251572,244398,97.15,7134,2.84,40,0.02,76.8582,68.5535
2023-06,Norte,ACES Braga,"41.5518714, -8.4126362",209756,207197,98.78,2555,1.22,4,0.0,73.5428,45.9438
2023-06,Norte,ACES Baixo Tâmega,"41.2719719, -8.0791631",162463,161792,99.59,586,0.36,85,0.05,76.7426,51.0479
2023-06,Norte,ACES Porto Oriental,"41.1694498, -8.6126428",122278,120685,98.7,1543,1.26,50,0.04,71.0828,16.7516
2023-06,Norte,ACES Marão e Douro Norte,"41.2968711, -7.7483727",105691,102809,97.27,2698,2.55,184,0.17,74.7968,66.2613
2023-06,Norte,ACES Espinho / Gaia,"41.0022421, -8.642018",184652,176151,95.4,8434,4.57,67,0.04,73.5386,56.4275
2023-06,Centro,ACES Cova da Beira,"40.2677741, -7.4995083",88332,77860,88.14,10323,11.69,149,0.17,71.6282,67.9931
2023-06,Centro,ACES Baixo Vouga,"40.6405055, -8.6537539",405507,372861,91.95,30276,7.47,2370,0.58,70.3901,42.1159
2023-06,Centro,ACES Pinhal Interior Norte,"40.1151262, -8.2473136",132116,116896,88.48,14509,10.98,711,0.54,73.2452,62.3037
2023-06,Centro,ACES Pinhal Litoral,"39.7495331, -8.807683",282307,216808,76.8,64850,22.97,649,0.23,69.5296,59.5948
2023-06,Lisboa e Vale do Tejo,ACES Arrábida,"38.5324373, -8.8627453",248003,182174,73.46,65015,26.22,814,0.33,61.5439,44.6453
2023-06,Alentejo,ACES São Mamede,"39.2967086, -7.4284755",116042,101539,87.5,14281,12.31,222,0.19,71.6299,66.9379
2023-06,Algarve,ACES Algarve Central,"37.0274264, -7.9395984",282742,232038,82.07,50310,17.79,394,0.14,57.9817,31.6896
2023-06,Algarve,ACES Algarve Sotavento,"37.383008, -7.7293275",64386,51572,80.1,12555,19.5,259,0.4,64.9554,49.6565
2023-07,Norte,ACES Barcelos / Esposende,"41.5317419, -8.6178922",161664,160182,99.08,1436,0.89,46,0.03,76.773,56.3428
2023-07,Norte,ACES Porto Ocidental,"41.1741353, -8.6691662",181735,177683,97.77,3906,2.15,146,0.08,68.6109,28.3354
2023-07,Norte,ACES Porto Oriental,"41.1694498, -8.6126428",122158,120384,98.55,1723,1.41,51,0.04,71.2708,18.9402
2023-07,Norte,ACES Póvoa do Varzim / Vila do Conde,"41.355519, -8.746653",155526,153480,98.68,1974,1.27,72,0.05,74.6301,61.6325
2023-07,Norte,ACES Marão e Douro Norte,"41.2968711, -7.7483727",105435,101261,96.04,4080,3.87,94,0.09,74.7015,69.2142
2023-07,Norte,ACES Alto Tâmega e Barroso,"41.741781, -7.4731648",91399,90689,99.22,559,0.61,151,0.17,74.9352,34.7165
2023-07,Norte,ACES Douro Sul,"41.0953745, -7.8123805",68803,68511,99.58,292,0.42,0,0.0,78.0576,53.4247
2023-07,Norte,ACES Alto Ave,"41.4417064, -8.1722408",271717,255790,94.14,15877,5.84,50,0.02,78.406,75.8466
2023-07,Centro,ACES Pinhal Litoral,"39.7495331, -8.807683",279765,202322,72.32,76900,27.49,543,0.19,69.9505,60.6774
2023-07,Centro,ACES Guarda,"40.5353285, -7.2724426",146902,125794,85.63,20586,14.01,522,0.36,73.6321,55.1781
2023-07,Lisboa e Vale do Tejo,ACES Lisboa Norte,"38.7396924, -9.168506",270899,195870,72.3,73034,26.96,1995,0.74,52.8721,31.6104
2023-07,Lisboa e Vale do Tejo,ACES Loures / Odivelas,"38.8012718, -9.1137868",377315,265946,70.48,111069,29.44,300,0.08,54.1567,29.5675
2023-07,Lisboa e Vale do Tejo,ACES Médio Tejo,"39.478072, -8.5404429",225223,152716,67.81,72093,32.01,414,0.18,69.024,59.0179
2023-07,Lisboa e Vale do Tejo,ACES Lezíria,"39.2371689, -8.6908895",203864,154140,75.61,48252,23.67,1472,0.72,69.6338,58.2983
2023-07,Alentejo,ACES Baixo Alentejo,"38.0153039, -7.8627308",123624,101598,82.18,21816,17.65,210,0.17,71.2074,63.2934
2023-08,Norte,ACES Vale do Sousa Sul,"41.1548155, -8.2163769",176930,175615,99.26,1311,0.74,4,0.0,78.1936,77.1863
2023-08,Norte,ACES Póvoa do Varzim / Vila do Conde,"41.355519, -8.746653",155815,153566,98.56,2177,1.4,72,0.05,74.6257,57.8924
2023-08,Norte,ACES Marão e Douro Norte,"41.2968711, -7.7483727",106319,102298,96.22,3916,3.68,105,0.1,74.2871,70.9525
2023-08,Norte,ACES Espinho / Gaia,"41.0022421, -8.642018",184593,178858,96.89,5684,3.08,51,0.03,72.7319,50.9852
2023-08,Centro,ACES Guarda,"40.5353285, -7.2724426",146645,125401,85.51,20718,14.13,526,0.36,73.6002,54.7402
2023-08,Lisboa e Vale do Tejo,ACES Oeste Norte,"39.410844, -9.1396215",185519,134314,72.4,51077,27.53,128,0.07,68.8312,54.1334
2023-08,Lisboa e Vale do Tejo,ACES Estuário do Tejo,"38.9528113, -8.9911154",239401,131050,54.74,107857,45.05,494,0.21,55.7997,35.7643
2023-08,Lisboa e Vale do Tejo,ACES Lisboa Central,"38.7306317, -9.1510414",307027,218846,71.28,87514,28.5,667,0.22,49.0411,26.8663
2023-08,Lisboa e Vale do Tejo,ACES Almada / Seixal,"38.6678522, -9.1875777",367559,295937,80.51,70476,19.17,1146,0.31,62.4166,39.1011
2023-08,Algarve,ACES Algarve Sotavento,"37.383008, -7.7293275",63672,52442,82.36,10979,17.24,251,0.39,65.8783,45.0579
2023-08,Algarve,ACES Algarve Barlavento,"37.1387554, -8.5445093",191027,136104,71.25,53955,28.24,968,0.51,55.2377,31.8404
2023-09,Norte,ACES Porto Ocidental,"41.1741353, -8.6691662",182478,176731,96.85,5596,3.07,151,0.08,68.2258,36.4458
2023-09,Norte,ACES Gaia,"41.1278433, -8.580396",165549,161165,97.35,4381,2.65,3,0.0,71.751,54.2199
2023-09,Norte,ACES Marão e Douro Norte,"41.2968711, -7.7483727",106424,104851,98.52,1469,1.38,104,0.1,74.0785,63.0642
2023-09,Norte,ACES Gondomar,"41.1738444, -8.5612238",168634,168441,99.89,158,0.09,35,0.02,76.7929,17.6166
2023-09,Lisboa e Vale do Tejo,ACES Oeste Sul,"39.0917759, -9.2600341",220155,133689,60.72,86044,39.08,422,0.19,58.134,44.3064
2023-09,Lisboa e Vale do Tejo,ACES Loures / Odivelas,"38.8012718, -9.1137868",376895,262260,69.58,114357,30.34,278,0.07,53.9219,28.5053
2023-09,Lisboa e Vale do Tejo,ACES Sintra,"38.7519209, -9.2753636",378105,243577,64.42,133706,35.36,822,0.22,56.0984,40.7506
2023-09,Alentejo,ACES São Mamede,"39.2967086, -7.4284755",116110,95726,82.44,20197,17.39,187,0.16,71.4598,67.5171
2023-09,Algarve,ACES Algarve Barlavento,"37.1387554, -8.5445093",190616,132204,69.36,57450,30.14,962,0.5,55.3751,31.5529
2023-10,Norte,ACES Alto Minho,"41.7056054, -8.8252713",251016,243454,96.99,7517,2.99,45,0.02,77.1971,68.6591
2023-10,Norte,ACES Vale do Sousa Sul,"41.1548155, -8.2163769",176983,175586,99.21,1393,0.79,4,0.0,77.9148,74.5168
2023-10,Norte,ACES Barcelos / Esposende,"41.5317419, -8.6178922",162073,160698,99.15,1327,0.82,48,0.03,76.5038,52.8
2023-10,Norte,ACES Alto Tâmega e Barroso,"41.741781, -7.4731648",91434,90916,99.43,367,0.4,151,0.17,74.8102,32.8947
2023-10,Norte,ACES Espinho / Gaia,"41.0022421, -8.642018",184669,177210,95.96,7407,4.01,52,0.03,72.6538,48.9342
2023-10,Centro,ACES Pinhal Interior Sul,"39.7510898, -7.9203657",31414,23102,73.54,8310,26.45,2,0.01,78.9266,66.3619
2023-10,Centro,ACES Dão-Lafões,"40.6565861, -7.9124712",277040,258421,93.28,18374,6.63,245,0.09,72.06,58.7035
2023-10,Lisboa e Vale do Tejo,ACES Lisboa Central,"38.7306317, -9.1510414",307424,213078,69.31,93689,30.48,657,0.21,48.8187,26.4272
2023-10,Lisboa e Vale do Tejo,ACES Sintra,"38.7519209, -9.2753636",378687,242272,63.98,135672,35.83,743,0.2,55.9885,40.802
2023-10,Alentejo,ACES Alentejo Central,"38.8442031, -7.5826619",166722,145876,87.5,20298,12.17,548,0.33,75.6565,66.4252
2023-10,Algarve,ACES Algarve Central,"37.0274264, -7.9395984",275881,228355,82.77,47142,17.09,384,0.14,59.3647,32.7926
2023-11,Norte,ACES Vale do Sousa Sul,"41.1548155, -8.2163769",176162,173027,98.22,3131,1.78,4,0.0,77.9339,72.3445
2023-11,Norte,ACES Aveiro Norte,"40.8472225, -8.4656674",120193,120181,99.99,1,0.0,11,0.01,77.4538,33.3333
2023-11,Norte,ACES Braga,"41.5518714, -8.4126362",210586,206126,97.88,4454,2.12,6,0.0,73.3961,39.9015
2023-11,Norte,ACES Baixo Tâmega,"41.2719719, -8.0791631",160764,160658,99.93,56,0.03,50,0.03,77.0527,30.1887
2023-11,Norte,ACES Ave / Famalicão,"41.3835805, -8.4157518",125623,123259,98.12,2318,1.85,46,0.04,76.8092,62.6058
2023-11,Norte,ACES Matosinhos,"41.1918541, -8.6590693",176273,171220,97.13,4955,2.81,98,0.06,72.7054,25.7075
2023-11,Norte,ACES Gaia,"41.1278433, -8.580396",164506,160495,97.56,4007,2.44,4,0.0,72.1092,56.8686
2023-11,Norte,ACES Espinho / Gaia,"41.0022421, -8.642018",183575,177754,96.83,5772,3.14,49,0.03,72.8645,59.6461
2023-11,Norte,ACES Alto Ave,"41.4417064, -8.1722408",270832,258753,95.54,12051,4.45,28,0.01,78.6635,74.3273
2023-11,Centro,ACES Cova da Beira,"40.2677741, -7.4995083",86562,69667,80.48,16756,19.36,139,0.16,72.0163,66.9192
2023-11,Centro,ACES Pinhal Interior Norte,"40.1151262, -8.2473136",129991,106610,82.01,22995,17.69,386,0.3,73.9913,64.1461
2023-11,Lisboa e Vale do Tejo,ACES Oeste Norte,"39.410844, -9.1396215",187057,136388,72.91,50549,27.02,120,0.06,67.967,51.2779
2023-11,Lisboa e Vale do Tejo,ACES Cascais,"38.69904, -9.3818008",229672,176730,76.95,49471,21.54,3471,1.51,54.2439,17.0507
2023-11,Lisboa e Vale do Tejo,ACES Arco Ribeirinho,"38.6672076, -9.0543329",235359,145997,62.03,89149,37.88,213,0.09,56.5035,37.1064
2023-11,Lisboa e Vale do Tejo,ACES Oeste Sul,"39.0917759, -9.2600341",220450,130363,59.13,89677,40.68,410,0.19,57.824,45.3828
2023-11,Lisboa e Vale do Tejo,ACES Loures / Odivelas,"38.8012718, -9.1137868",376882,261301,69.33,115172,30.56,409,0.11,53.8731,26.7665
2023-11,Lisboa e Vale do Tejo,ACES Sintra,"38.7519209, -9.2753636",378331,241004,63.7,136597,36.11,730,0.19,55.9159,40.5638
2023-11,Alentejo,ACES Alentejo Litoral,"38.3841359, -8.5132031",105235,79580,75.62,24986,23.74,669,0.64,59.8793,44.0226
2023-12,Norte,ACES Alto Tâmega e Barroso,"41.741781, -7.4731648",89526,86469,96.59,2911,3.25,146,0.16,76.2448,65.8138
2023-12,Norte,ACES Maia / Valongo,"41.2333945, -8.6187474",220393,206517,93.7,13847,6.28,29,0.01,74.2526,60.7702
2023-12,Centro,ACES Beira Interior Sul,"39.8211367, -7.5036651",75970,65978,86.85,9723,12.8,269,0.35,67.7154,46.1364
2023-12,Centro,ACES Baixo Mondego,"40.2150023, -8.4071805",390647,355004,90.88,34052,8.72,1591,0.41,71.5665,43.4452
2023-12,Centro,ACES Dão-Lafões,"40.6565861, -7.9124712",275065,253822,92.28,21010,7.64,233,0.08,72.6652,59.4228
2023-12,Lisboa e Vale do Tejo,ACES Amadora,"38.7573081, -9.23429",181238,121615,67.1,59085,32.6,538,0.3,53.62,37.4589
2023-12,Lisboa e Vale do Tejo,ACES Médio Tejo,"39.478072, -8.5404429",226438,153652,67.86,72392,31.97,394,0.17,68.449,54.1104
2023-12,Alentejo,ACES Alentejo Litoral,"38.3841359, -8.5132031",105274,79644,75.65,24965,23.71,665,0.63,59.8793,44.0226
2023-12,Algarve,ACES Algarve Central,"37.0274264, -7.9395984",276646,228390,82.56,47896,17.31,360,0.13,59.5317,32.8756
2024-01,Norte,CSP da ULS Nordeste,"41.806816, -6.759102",127233,115768,90.99,11166,8.78,299,0.24,73.8521,56.4667
2024-01,Norte,CSP da ULS Entre Douro e Vouga,"40.926349, -8.548039",274699,272705,99.27,471,0.17,1523,0.55,76.5316,74.0855
2024-01,Centro,CSP da ULS Castelo Branco,"39.831269, -7.486884",101232,84178,83.15,16954,16.75,100,0.1,60.202,56.0991
2024-01,Centro,CSP da ULS Coimbra,"40.21578, -8.41058",407091,362095,88.95,44409,10.91,587,0.14,69.869,54.1959
2024-01,Lisboa e Vale do Tejo,CSP da ULS Oeste,"39.411452329, -9.1394549604",248450,144008,57.96,104206,41.94,236,0.09,59.5167,46.5714
2024-01,Lisboa e Vale do Tejo,CSP da ULS Loures / Odivelas,"38.821769, -9.176301",239523,160325,66.94,79075,33.01,123,0.05,50.5733,28.2481
2024-02,Norte,CSP da ULS Braga,"41.629758698, -8.3591461276",319716,315549,98.7,4044,1.26,123,0.04,74.5363,35.9263
2024-02,Norte,CSP da ULS São João,"41.169696, -8.612651",344408,339648,98.62,4703,1.37,57,0.02,72.3529,36.8487
2024-02,Centro,CSP da ULS Guarda,"40.5314, -7.27322",141152,123234,87.31,17682,12.53,236,0.17,71.0008,58.9854
2024-02,Centro,CSP da ULS Castelo Branco,"39.831269, -7.486884",100399,84433,84.1,15864,15.8,102,0.1,64.4339,61.4932
2024-02,Centro,CSP da ULS Coimbra,"40.21578, -8.41058",404455,365712,90.42,38156,9.43,587,0.15,71.356,58.9371
2024-02,Centro,CSP da ULS Região de Leiria,"39.7464482, -8.8044873",397862,290827,73.1,106698,26.82,337,0.08,55.2802,45.9523
2024-02,Lisboa e Vale do Tejo,CSP da ULS Médio Tejo,"39.446082196, -8.5086017608",178389,130506,73.16,47638,26.7,245,0.14,68.7683,59.949
2024-02,Alentejo,CSP da ULS Alto Alentejo,"39.2991, -7.4278",109746,92344,84.14,17329,15.79,73,0.07,72.3152,69.7449
2024-03,Norte,CSP da ULS Póvoa Varzim / Vila Conde,"41.355472362, -8.7448970377",156399,152314,97.39,4066,2.6,19,0.01,72.8445,69.3023
2024-03,Norte,CSP da ULS Braga,"41.629758698, -8.3591461276",319016,312876,98.08,6027,1.89,113,0.04,74.6046,44.3505
2024-03,Norte,CSP da ULS Santo António,"41.160263, -8.681729",347473,342362,98.53,5019,1.44,92,0.03,71.3891,40.0822
2024-03,Lisboa e Vale do Tejo,CSP da ULS Lezíria,"39.237167, -8.688705",196458,145486,74.05,50271,25.59,701,0.36,69.1563,60.4469
2024-03,Lisboa e Vale do Tejo,CSP da ULS Médio Tejo,"39.446082196, -8.5086017608",177249,129606,73.12,47395,26.74,248,0.14,69.0492,60.2049
2016-01,Centro,ACES Baixo Vouga,"40.6405055, -8.6537539",381845,366557,96.0,13412,3.51,1876,0.49,72.1598,39.6597
2024-03,Algarve,CSP da ULS Algarve,"37.02745056, -7.937649",515508,406113,78.78,108339,21.02,1056,0.2,57.2808,35.3048
2016-01,Centro,ACES Dão Lafões,"40.6565861, -7.9124712",271907,254567,93.62,16959,6.24,381,0.14,68.9971,39.0865
2024-04,Norte,CSP da ULS Alto Minho,"41.696866, -8.832522",247107,240223,97.21,6857,2.77,27,0.01,78.1058,65.3201
2016-01,Lisboa e Vale do Tejo,ACES Amadora,"38.7573081, -9.23429",166369,127828,76.83,38331,23.04,210,0.13,58.1026,37.1195
2024-04,Norte,CSP da ULS Barcelos / Esposende,"41.533628173, -8.6240622256",161183,159661,99.06,1494,0.93,28,0.02,77.564,64.0562
2016-01,Lisboa e Vale do Tejo,ACES Lezíria,"39.2371689, -8.6908895",193850,152400,78.62,40897,21.1,553,0.29,69.0919,50.2375
2024-04,Norte,CSP da ULS Matosinhos,"41.1807, -8.66314",176359,171874,97.46,4428,2.51,57,0.03,73.0788,29.336
2016-01,Lisboa e Vale do Tejo,ACES Médio Tejo,"39.478072, -8.5404429",225695,194231,86.06,30973,13.72,491,0.22,69.8297,52.0296
2024-04,Norte,CSP da ULS Nordeste,"41.806816, -6.759102",125171,114088,91.15,10796,8.63,287,0.23,77.0027,67.8399
2016-01,Lisboa e Vale do Tejo,ACES Oeste Norte,"39.410844, -9.1396215",178527,158543,88.81,19726,11.05,258,0.14,71.134,51.2724
2024-04,Lisboa e Vale do Tejo,CSP da ULS Arco Ribeirinho,"38.669538907, -9.0530283486",228912,145151,63.41,83585,36.51,176,0.08,58.1289,38.9835
2016-01,Lisboa e Vale do Tejo,ACES Oeste Sul,"39.0917759, -9.2600341",197948,148982,75.26,48461,24.48,505,0.26,66.6273,48.708
2024-04,Lisboa e Vale do Tejo,CSP da ULS Estuário do Tejo,"38.891077, -9.039536",233950,126041,53.88,107528,45.96,381,0.16,56.7617,31.3598
2016-01,Norte,ACES Barcelos / Esposende,"41.5317419, -8.6178922",156178,155115,99.32,781,0.5,282,0.18,76.9846,22.9149
2024-04,Lisboa e Vale do Tejo,CSP da ULS Almada / Seixal,"38.6276044797217, -9.11368350111247",363461,300077,82.56,62650,17.24,734,0.2,62.6939,28.2406
2016-01,Norte,ACES Matosinhos,"41.1918541, -8.6590693",172552,170031,98.54,2060,1.19,461,0.27,74.5899,29.6899
2024-04,Lisboa e Vale do Tejo,CSP da ULS Arrábida,"38.531, -8.8874",238945,171851,71.92,66366,27.77,728,0.3,62.1616,41.1602
2016-02,Alentejo,ACES Baixo Alentejo,"38.0153039, -7.8627308",125193,123401,98.57,1656,1.32,136,0.11,72.8491,65.2128
2024-05,Centro,CSP da ULS Viseu Dão-Lafões,"40.659169, -7.915314",273186,252284,92.35,20822,7.62,80,0.03,74.1923,66.9362
2016-02,Centro,ACES Cova da Beira,"40.2677741, -7.4995083",86215,83100,96.39,2974,3.45,141,0.16,66.2634,20.3834
2024-05,Centro,CSP da ULS Castelo Branco,"39.831269, -7.486884",99636,83737,84.04,15798,15.86,101,0.1,73.2105,59.3182
2016-02,Centro,ACES Pinhal Interior Sul,"39.7510898, -7.9203657",31377,30836,98.28,188,0.6,353,1.13,80.3569,31.4711
2024-05,Alentejo,CSP da ULS Alentejo Central,"38.574093, -7.911785",161431,142003,87.97,17726,10.98,1702,1.05,75.3114,71.9014
2016-02,Lisboa e Vale do Tejo,ACES Oeste Sul,"39.0917759, -9.2600341",198303,149011,75.14,48783,24.6,509,0.26,66.9098,48.1588
2024-05,Algarve,CSP da ULS Algarve,"37.02745056, -7.937649",519382,408920,78.73,109409,21.07,1053,0.2,60.596,34.8117
2016-02,Norte,ACES Alto Minho,"41.7056054, -8.8252713",246884,245005,99.24,1399,0.57,480,0.19,76.0029,20.9168
2024-06,Norte,CSP da ULS Alto Minho,"41.696866, -8.832522",248290,241463,97.25,6798,2.74,29,0.01,78.0611,63.6883
2016-02,Norte,ACES Aveiro Norte,"40.8472225, -8.4656674",116519,114644,98.39,1813,1.56,62,0.05,74.3927,36.4233
2024-06,Norte,CSP da ULS Nordeste,"41.806816, -6.759102",125297,111033,88.62,14050,11.21,214,0.17,77.1319,68.0875
2016-02,Norte,ACES Baixo Tâmega,"41.2719719, -8.0791631",171505,140449,81.89,29026,16.92,2030,1.18,74.5094,53.665
2024-06,Norte,CSP da ULS São João,"41.169696, -8.612651",345359,336224,97.35,9127,2.64,8,0.0,73.6946,56.1795
2016-02,Norte,ACES Gondomar,"41.1738444, -8.5612238",165432,165321,99.93,59,0.04,52,0.03,75.4846,15.2695
2024-06,Centro,CSP da ULS Guarda,"40.5314, -7.27322",140060,121984,87.09,17882,12.77,194,0.14,74.7494,61.0478
2016-02,Norte,ACES Maia / Valongo,"41.2333945, -8.6187474",215466,214584,99.59,730,0.34,152,0.07,73.1312,20.0176
2024-06,Centro,CSP da ULS Baixo Mondego,"40.130297609, -8.860696177",108138,97302,89.98,10733,9.93,103,0.1,72.4889,61.1111
2016-03,Alentejo,ACES Alentejo Central,"38.8442031, -7.5826619",167034,165666,99.18,1276,0.76,92,0.06,75.9221,58.7857
2024-06,Centro,CSP da ULS Coimbra,"40.21578, -8.41058",403159,353750,87.74,48843,12.12,566,0.14,73.7357,58.374
2016-03,Alentejo,ACES Alentejo Litoral,"38.3841359, -8.5132031",92972,72298,77.76,20631,22.19,43,0.05,68.0189,58.586
2024-06,Lisboa e Vale do Tejo,CSP da ULS Arco Ribeirinho,"38.669538907, -9.0530283486",230482,145792,63.26,84518,36.67,172,0.07,57.887,38.9408
2016-03,Alentejo,ACES Baixo Alentejo,"38.0153039, -7.8627308",125191,123379,98.55,1674,1.34,138,0.11,71.7755,66.0841
2024-06,Lisboa e Vale do Tejo,CSP da ULS Oeste,"39.411452329, -9.1394549604",246285,138956,56.42,107092,43.48,237,0.1,61.7325,47.3181
2016-03,Algarve,ACES Algarve Barlavento,"37.1387554, -8.5445093",160380,105299,65.66,54213,33.8,868,0.54,60.2392,47.7451
2024-06,Lisboa e Vale do Tejo,CSP da ULS Loures / Odivelas,"38.821769, -9.176301",230490,157571,68.36,72776,31.57,143,0.06,55.5096,30.1321
2016-03,Centro,ACES Beira Interior Sul,"39.8211367, -7.5036651",73768,71934,97.51,1369,1.86,465,0.63,67.9686,24.6657
2024-06,Alentejo,CSP da ULS Baixo Alentejo,"38.014, -7.8675",120280,102120,84.9,18098,15.05,62,0.05,72.0843,62.1971
2016-03,Lisboa e Vale do Tejo,ACES Lisboa Central,"38.7306317, -9.1510414",277061,221807,80.06,54219,19.57,1035,0.37,54.0848,36.7575
2024-07,Norte,CSP da ULS Entre Douro e Vouga,"40.926349, -8.548039",274589,264125,96.19,10457,3.81,7,0.0,78.6474,76.3761
2016-03,Lisboa e Vale do Tejo,ACES Oeste Norte,"39.410844, -9.1396215",178656,158104,88.5,20295,11.36,257,0.14,71.0287,50.7928
2024-07,Norte,CSP da ULS Trás-os-Montes Alto Douro,"41.2969, -7.74841",260690,248459,95.31,12133,4.65,98,0.04,76.7801,71.2921
2016-03,Norte,ACES Feira e Arouca,"40.9263169, -8.5478813",155466,152048,97.8,3290,2.12,128,0.08,73.9346,63.9016
2024-07,Centro,CSP da ULS Castelo Branco,"39.831269, -7.486884",99980,83915,83.93,15950,15.95,115,0.12,73.4627,56.9125
2016-03,Norte,ACES Gondomar,"41.1738444, -8.5612238",165638,165523,99.93,63,0.04,52,0.03,75.0861,14.6269
2024-07,Lisboa e Vale do Tejo,CSP da ULS Oeste,"39.411452329, -9.1394549604",246474,135603,55.02,110634,44.89,237,0.1,61.9368,48.0126
2016-03,Norte,ACES Maia / Valongo,"41.2333945, -8.6187474",215638,209825,97.3,5668,2.63,145,0.07,72.5862,60.7307
2024-07,Lisboa e Vale do Tejo,CSP da ULS Amadora / Sintra,"38.75717, -9.23401",541536,359161,66.32,181199,33.46,1176,0.22,57.2126,41.0824
2016-03,Norte,ACES Marão e Douro Norte,"41.2968711, -7.7483727",108151,99992,92.46,7758,7.17,401,0.37,77.446,70.5175
2024-08,Norte,CSP da ULS Matosinhos,"41.1807, -8.66314",176845,170530,96.43,6258,3.54,57,0.03,73.2234,41.5732
2016-03,Norte,ACES Porto Oriental,"41.1694498, -8.6126428",116721,114272,97.9,2275,1.95,174,0.15,71.4604,55.5179
2024-08,Norte,CSP da ULS Nordeste,"41.806816, -6.759102",125334,110591,88.24,14530,11.59,213,0.17,77.4315,67.6514
2016-03,Norte,ACES Póvoa do Varzim / Vila do Conde,"41.355519, -8.746653",148766,147025,98.83,1730,1.16,11,0.01,74.6829,73.5933
2024-08,Norte,CSP da ULS Tâmega e Sousa,"41.206266147, -8.2725028602",482397,477204,98.92,5155,1.07,38,0.01,77.9872,71.6322
2016-04,Alentejo,ACES Alentejo Litoral,"38.3841359, -8.5132031",93114,71128,76.39,21939,23.56,47,0.05,68.0189,58.586
2024-08,Centro,CSP da ULS Coimbra,"40.21578, -8.41058",404467,345497,85.42,58399,14.44,571,0.14,73.9958,59.3764
2016-04,Algarve,ACES Algarve Barlavento,"37.1387554, -8.5445093",160823,103968,64.65,55982,34.81,873,0.54,60.2392,47.7451
2024-08,Centro,CSP da ULS Região de Leiria,"39.7464482, -8.8044873",398831,293054,73.48,105444,26.44,333,0.08,65.8213,49.7408
2016-04,Centro,ACES Baixo Mondego,"40.2150023, -8.4071805",383959,368365,95.94,13857,3.61,1737,0.45,60.2772,27.1946
2024-08,Lisboa e Vale do Tejo,CSP da ULS Estuário do Tejo,"38.891077, -9.039536",236241,124126,52.54,111765,47.31,350,0.15,57.6606,30.5677
2016-04,Centro,ACES Cova da Beira,"40.2677741, -7.4995083",86345,82675,95.75,3536,4.1,134,0.16,66.7057,30.9949
2024-08,Lisboa e Vale do Tejo,CSP da ULS Lezíria,"39.237167, -8.688705",198573,154007,77.56,43890,22.1,676,0.34,71.0571,60.1816
2016-04,Lisboa e Vale do Tejo,ACES Arrábida,"38.5324373, -8.8627453",223849,158179,70.66,65039,29.05,631,0.28,61.5949,43.3213
2024-08,Lisboa e Vale do Tejo,CSP da ULS Oeste,"39.411452329, -9.1394549604",246969,132055,53.47,114679,46.43,235,0.1,61.9368,48.0126
2016-04,Lisboa e Vale do Tejo,ACES Lezíria,"39.2371689, -8.6908895",194159,159631,82.22,33981,17.5,547,0.28,69.0776,50.5903
