tempo,periodoformat2,regiao,instituicao,localizacao_geografica,urgencias_geral,urgencias_pediatricas,urgencia_obstetricia,urgencia_psiquiatrica,total_urgencias
2013-05,2013/05/01,Região de Saúde do Centro,"Unidade Local de Saúde de Castelo Branco, EPE","39.8212263, -7.4981271",21053.0,6362.0,511.0,,27926.0
2013-05,2013/05/01,Região de Saúde LVT,"Hospital Distrital de Santarém, EPE","39.2410946, -8.6937515",33683.0,16091.0,3527.0,,53301.0
2013-05,2013/05/01,Região de Saúde Norte,"Hospital de Braga, PPP","41.56785, -8.398982",53696.0,18332.0,4925.0,,76953.0
2013-06,2013/06/01,Região de Saúde do Alentejo,"Hospital Espírito Santo de Évora, EPE","38.5684861, -7.9032848",25717.0,10801.0,,,36518.0
2013-06,2013/06/01,Região de Saúde do Alentejo,"Unidade Local de Saúde do Litoral Alentejano, EPE","38.0162314, -8.6956768",45857.0,,,,45857.0
2013-06,2013/06/01,Região de Saúde do Centro,"Centro Hospitalar Tondela-Viseu, EPE","40.516364, -8.0827433",61484.0,18390.0,6947.0,,86821.0
2013-06,2013/06/01,Região de Saúde do Centro,"Unidade Local de Saúde de Castelo Branco, EPE","39.8212263, -7.4981271",25231.0,7580.0,631.0,,33442.0
2013-06,2013/06/01,Região de Saúde LVT,"Centro Hospitalar Barreiro/Montijo, EPE","38.6554005, -9.0592392",50869.0,19278.0,4721.0,,74868.0
2013-06,2013/06/01,Região de Saúde LVT,"Centro Hospitalar Universitário Lisboa Central, EPE","38.7166948, -9.1371248",74857.0,41079.0,10400.0,3554.0,129890.0
2013-06,2013/06/01,Região de Saúde LVT,"Centro Hospitalar de Setúbal, EPE","38.5283754, -8.8818638",39165.0,21155.0,6018.0,,66338.0
2013-06,2013/06/01,Região de Saúde LVT,"Hospital Professor Doutor Fernando Fonseca, EPE","38.7422257, -9.2264834",90284.0,32125.0,9386.0,,131795.0
2013-06,2013/06/01,Região de Saúde Norte,"Hospital Santa Maria Maior, EPE","41.5324234, -8.6171561",25443.0,11500.0,,,36943.0
2013-06,2013/06/01,Região de Saúde Norte,"Unidade Local de Saúde de Matosinhos, EPE","41.1794456, -8.6745115",36033.0,,3815.0,,39848.0
2013-07,2013/07/01,Região de Saúde do Alentejo,"Unidade Local de Saúde do Litoral Alentejano, EPE","38.0162314, -8.6956768",53768.0,,,,53768.0
2013-07,2013/07/01,Região de Saúde do Centro,"Centro Hospitalar de Leiria, EPE","39.7414812, -8.7982706",69295.0,25850.0,5787.0,,100932.0
2013-07,2013/07/01,Região de Saúde LVT,"Centro Hospitalar Barreiro/Montijo, EPE","38.6554005, -9.0592392",59802.0,21949.0,5505.0,,87256.0
2013-07,2013/07/01,Região de Saúde LVT,"Centro Hospitalar de Lisboa Ocidental, EPE","38.708454, -9.216985",64617.0,20499.0,8717.0,,93833.0
2013-07,2013/07/01,Região de Saúde LVT,"Centro Hospitalar de Setúbal, EPE","38.5283754, -8.8818638",46428.0,24116.0,7052.0,,77596.0
2013-07,2013/07/01,Região de Saúde LVT,"Centro Hospitalar Médio Tejo, EPE","39.478072, -8.5404429",72489.0,17533.0,1471.0,,91493.0
2013-07,2013/07/01,Região de Saúde Norte,"Hospital Santa Maria Maior, EPE","41.5324234, -8.6171561",29986.0,12919.0,,,42905.0
2013-08,2013/08/01,Região de Saúde do Alentejo,"Hospital Espírito Santo de Évora, EPE","38.5684861, -7.9032848",34676.0,13636.0,,,48312.0
2013-08,2013/08/01,Região de Saúde do Centro,"Centro Hospitalar Tondela-Viseu, EPE","40.516364, -8.0827433",84102.0,23652.0,9526.0,,117280.0
2013-08,2013/08/01,Região de Saúde LVT,"Centro Hospitalar do Oeste, EPE","39.4054629, -9.1258493",102147.0,35524.0,8434.0,,146105.0
2013-08,2013/08/01,Região de Saúde LVT,"Hospital de Cascais, PPP","38.729006, -9.418267",56397.0,34458.0,9740.0,,100595.0
2013-08,2013/08/01,Região de Saúde LVT,"Hospital de Vila Franca de Xira, PPP","38.977235, -8.984506",49021.0,18702.0,4048.0,,71771.0
2013-08,2013/08/01,Região de Saúde Norte,"Centro Hospitalar Tâmega e Sousa, EPE","41.2494561, -8.264901",96527.0,25977.0,8688.0,,131192.0
2013-09,2013/09/01,Região de Saúde do Alentejo,"Hospital Espírito Santo de Évora, EPE","38.5684861, -7.9032848",39064.0,15047.0,,,54111.0
2013-09,2013/09/01,Região de Saúde do Algarve,"Centro Hospitalar Universitário do Algarve,EPE","37.0238973, -7.9281554",120437.0,56447.0,8272.0,,185156.0
2013-09,2013/09/01,Região de Saúde do Centro,"Hospital Distrital da Figueira da Foz, EPE","40.117897, -8.8586755",40252.0,14704.0,,,54956.0
2013-09,2013/09/01,Região de Saúde do Centro,"Unidade Local de Saúde da Guarda, EPE","40.5309916, -7.2734793",53277.0,9271.0,2845.0,,65393.0
2013-09,2013/09/01,Região de Saúde LVT,"Hospital de Vila Franca de Xira, PPP","38.977235, -8.984506",55307.0,20683.0,4641.0,,80631.0
2013-09,2013/09/01,Região de Saúde LVT,"Hospital Distrital de Santarém, EPE","39.2410946, -8.6937515",61398.0,26485.0,6608.0,,94491.0
2013-09,2013/09/01,Região de Saúde LVT,"Hospital Professor Doutor Fernando Fonseca, EPE","38.7422257, -9.2264834",137427.0,44682.0,14257.0,,196366.0
2013-09,2013/09/01,Região de Saúde LVT,"Hospital Garcia de Orta, EPE","38.6658713, -9.1822554",65913.0,31641.0,12607.0,,110161.0
2013-09,2013/09/01,Região de Saúde Norte,"Centro Hospitalar Póvoa de Varzim/Vila do Conde, EPE","41.3828711, -8.7589945",58559.0,,,,58559.0
2013-09,2013/09/01,Região de Saúde Norte,"Centro Hospitalar Trás-os-Montes e Alto Douro, EPE","41.3031784, -7.7515252",117153.0,15548.0,2638.0,,135339.0
2013-09,2013/09/01,Região de Saúde Norte,"Unidade Local de Saúde de Matosinhos, EPE","41.1794456, -8.6745115",55169.0,,5973.0,,61142.0
2013-10,2013/10/01,Região de Saúde do Alentejo,"Unidade Local de Saúde do Norte Alentejano, EPE","39.3003425, -7.4263845",69239.0,8606.0,865.0,,78710.0
2013-10,2013/10/01,Região de Saúde LVT,"Centro Hospitalar de Lisboa Ocidental, EPE","38.708454, -9.216985",90802.0,27485.0,12593.0,,130880.0
2013-10,2013/10/01,Região de Saúde LVT,"Centro Hospitalar do Oeste, EPE","39.4054629, -9.1258493",122000.0,44099.0,10300.0,,176399.0
2013-10,2013/10/01,Região de Saúde LVT,"Centro Hospitalar Universitário de Lisboa Norte, EPE","38.7500861, -9.1616116",130959.0,32869.0,12515.0,,176343.0
2013-10,2013/10/01,Região de Saúde LVT,"Hospital Distrital de Santarém, EPE","39.2410946, -8.6937515",68293.0,29795.0,7330.0,,105418.0
2013-11,2013/11/01,Região de Saúde do Centro,"Centro Hospitalar de Leiria, EPE","39.7414812, -8.7982706",116975.0,39633.0,9438.0,,166046.0
2013-11,2013/11/01,Região de Saúde LVT,"Centro Hospitalar de Lisboa Ocidental, EPE","38.708454, -9.216985",99347.0,30462.0,13715.0,,143524.0
2013-11,2013/11/01,Região de Saúde LVT,"Hospital de Cascais, PPP","38.729006, -9.418267",77134.0,48779.0,13342.0,,139255.0
2013-11,2013/11/01,Região de Saúde Norte,"Centro Hospitalar Universitário de São João, EPE","41.1831056, -8.6010558",175418.0,72112.0,12617.0,,260147.0
2013-11,2013/11/01,Região de Saúde Norte,"Centro Hospitalar do Alto Ave, EPE","41.4387173, -8.3086907",93728.0,34550.0,6527.0,,134805.0
2013-11,2013/11/01,Região de Saúde Norte,"Centro Hospitalar Universitário do Porto, EPE","41.1472498, -8.6172617",109290.0,,11382.0,,120672.0
2013-11,2013/11/01,Região de Saúde Norte,"Centro Hospitalar Trás-os-Montes e Alto Douro, EPE","41.3031784, -7.7515252",142367.0,19020.0,3184.0,,164571.0
2013-11,2013/11/01,Região de Saúde Norte,"Unidade Local de Saúde de Matosinhos, EPE","41.1794456, -8.6745115",67490.0,,7286.0,,74776.0
2013-11,2013/11/01,Região de Saúde Norte,"Unidade Local de Saúde do Nordeste, EPE","41.8056532, -6.7888197",110534.0,,,,110534.0
2013-12,2013/12/01,Região de Saúde do Algarve,"Centro Hospitalar Universitário do Algarve,EPE","37.0238973, -7.9281554",156372.0,74610.0,10673.0,,241655.0
2013-12,2013/12/01,Região de Saúde do Centro,"Centro Hospitalar Tondela-Viseu, EPE","40.516364, -8.0827433",124218.0,35327.0,14198.0,,173743.0
2013-12,2013/12/01,Região de Saúde LVT,"Hospital Distrital de Santarém, EPE","39.2410946, -8.6937515",81521.0,36529.0,8691.0,,126741.0
2013-12,2013/12/01,Região de Saúde Norte,"Centro Hospitalar Entre Douro e Vouga, EPE","40.9293884, -8.5458794",136260.0,35358.0,8634.0,,180252.0
2013-12,2013/12/01,Região de Saúde Norte,"Centro Hospitalar Vila Nova de Gaia/Espinho, EPE","41.1094138, -8.5972617",116226.0,43555.0,11820.0,,171601.0
2013-12,2013/12/01,Região de Saúde Norte,"Unidade Local de Saúde do Nordeste, EPE","41.8056532, -6.7888197",118021.0,,,,118021.0
2014-01,2014/01/01,Região de Saúde do Alentejo,"Hospital Espírito Santo de Évora, EPE","38.5684861, -7.9032848",4378.0,1879.0,,,6257.0
2014-01,2014/01/01,Região de Saúde do Centro,"Centro Hospitalar Universitário Cova da Beira, EPE","40.2804158, -7.4922407",5062.0,1561.0,112.0,,6735.0
2014-01,2014/01/01,Região de Saúde do Centro,"Hospital Distrital da Figueira da Foz, EPE","40.117897, -8.8586755",4226.0,1971.0,,,6197.0
2014-01,2014/01/01,Região de Saúde Norte,"Centro Hospitalar do Alto Ave, EPE","41.4387173, -8.3086907",9653.0,3937.0,590.0,,14180.0
2014-01,2014/01/01,Região de Saúde Norte,"Centro Hospitalar do Médio Ave, EPE","41.3423984, -8.4802503",8762.0,3521.0,384.0,,12667.0
2014-01,2014/01/01,Região de Saúde Norte,"Centro Hospitalar Vila Nova de Gaia/Espinho, EPE","41.1094138, -8.5972617",10077.0,4298.0,988.0,,15363.0
2014-01,2014/01/01,Região de Saúde Norte,"Unidade Local de Saúde de Matosinhos, EPE","41.1794456, -8.6745115",6778.0,,747.0,,7525.0
2014-02,2014/02/01,Região de Saúde do Algarve,"Centro Hospitalar Universitário do Algarve,EPE","37.0238973, -7.9281554",22573.0,13420.0,2437.0,,38430.0
2014-02,2014/02/01,Região de Saúde do Centro,"Centro Hospitalar de Leiria, EPE","39.7414812, -8.7982706",23014.0,8158.0,1730.0,,32902.0
2014-02,2014/02/01,Região de Saúde do Centro,"Centro Hospitalar do Baixo Vouga, EPE","40.6362453, -8.6543716",18338.0,7633.0,930.0,,26901.0
2014-02,2014/02/01,Região de Saúde do Centro,"Hospital Distrital da Figueira da Foz, EPE","40.117897, -8.8586755",8097.0,3908.0,,,12005.0
2014-02,2014/02/01,Região de Saúde LVT,"Centro Hospitalar de Setúbal, EPE","38.5283754, -8.8818638",12993.0,7938.0,1938.0,,22869.0
2014-02,2014/02/01,Região de Saúde Norte,"Centro Hospitalar Trás-os-Montes e Alto Douro, EPE","41.3031784, -7.7515252",25829.0,4430.0,510.0,,30769.0
2014-02,2014/02/01,Região de Saúde Norte,"Unidade Local de Saúde do Nordeste, EPE","41.8056532, -6.7888197",20688.0,,,,20688.0
2014-03,2014/03/01,Região de Saúde do Alentejo,"Unidade Local de Saúde do Baixo Alentejo, EPE","38.014123, -7.8721227",26609.0,4276.0,892.0,,31777.0
2014-03,2014/03/01,Região de Saúde LVT,"Centro Hospitalar de Setúbal, EPE","38.5283754, -8.8818638",19751.0,11632.0,3079.0,,34462.0
2014-03,2014/03/01,Região de Saúde LVT,"Hospital de Cascais, PPP","38.729006, -9.418267",21492.0,15096.0,3703.0,,40291.0
2014-03,2014/03/01,Região de Saúde LVT,"Hospital Professor Doutor Fernando Fonseca, EPE","38.7422257, -9.2264834",46498.0,16681.0,4694.0,,67873.0
2014-03,2014/03/01,Região de Saúde Norte,"Centro Hospitalar Universitário de São João, EPE","41.1831056, -8.6010558",45041.0,21894.0,3121.0,,70056.0
2014-03,2014/03/01,Região de Saúde Norte,"Centro Hospitalar Trás-os-Montes e Alto Douro, EPE","41.3031784, -7.7515252",38692.0,6189.0,798.0,,45679.0
2014-04,2014/04/01,Região de Saúde do Centro,"Centro Hospitalar e Universitário de Coimbra, EPE","40.2191523, -8.4098211",63729.0,21255.0,8738.0,,93722.0
2014-04,2014/04/01,Região de Saúde LVT,"Centro Hospitalar Universitário Lisboa Central, EPE","38.7166948, -9.1371248",48538.0,27140.0,6682.0,2326.0,84686.0
2014-04,2014/04/01,Região de Saúde Norte,"Centro Hospitalar Póvoa de Varzim/Vila do Conde, EPE","41.3828711, -8.7589945",25673.0,,,,25673.0
2014-04,2014/04/01,Região de Saúde Norte,"Centro Hospitalar Vila Nova de Gaia/Espinho, EPE","41.1094138, -8.5972617",38507.0,15366.0,3836.0,,57709.0
2014-04,2014/04/01,Região de Saúde Norte,"Hospital de Braga, PPP","41.56785, -8.398982",42852.0,15555.0,3884.0,,62291.0
2014-04,2014/04/01,Região de Saúde Norte,"Unidade Local de Saúde do Alto Minho, EPE","41.7056054, -8.8252713",43980.0,8642.0,1358.0,,53980.0
2014-04,2014/04/01,Região de Saúde Norte,"Unidade Local de Saúde do Nordeste, EPE","41.8056532, -6.7888197",40085.0,,,,40085.0
2014-05,2014/05/01,Região de Saúde do Alentejo,"Unidade Local de Saúde do Baixo Alentejo, EPE","38.014123, -7.8721227",43776.0,6871.0,1470.0,,52117.0
2014-05,2014/05/01,Região de Saúde do Alentejo,"Unidade Local de Saúde do Norte Alentejano, EPE","39.3003425, -7.4263845",35390.0,4526.0,410.0,,40326.0
2014-05,2014/05/01,Região de Saúde do Centro,"Centro Hospitalar Universitário Cova da Beira, EPE","40.2804158, -7.4922407",23678.0,7563.0,555.0,,31796.0
2014-05,2014/05/01,Região de Saúde do Centro,"Hospital Distrital da Figueira da Foz, EPE","40.117897, -8.8586755",20256.0,8754.0,,,29010.0
2014-05,2014/05/01,Região de Saúde LVT,"Centro Hospitalar Barreiro/Montijo, EPE","38.6554005, -9.0592392",41649.0,16161.0,4027.0,,61837.0
2014-05,2014/05/01,Região de Saúde LVT,"Hospital de Cascais, PPP","38.729006, -9.418267",35946.0,24101.0,6268.0,,66315.0
2014-05,2014/05/01,Região de Saúde LVT,"Hospital de Loures, PPP","38.821455, -9.176296",52256.0,25281.0,4972.0,,82509.0
2014-05,2014/05/01,Região de Saúde Norte,"Centro Hospitalar Universitário de São João, EPE","41.1831056, -8.6010558",76198.0,36136.0,5472.0,0.0,117806.0
2014-05,2014/05/01,Região de Saúde Norte,"Centro Hospitalar do Médio Ave, EPE","41.3423984, -8.4802503",39072.0,15143.0,1831.0,,56046.0
2014-05,2014/05/01,Região de Saúde Norte,"Centro Hospitalar Universitário do Porto, EPE","41.1472498, -8.6172617",49134.0,,5583.0,,54717.0
2014-05,2014/05/01,Região de Saúde Norte,"Centro Hospitalar Tâmega e Sousa, EPE","41.2494561, -8.264901",60963.0,16861.0,5113.0,,82937.0
2014-05,2014/05/01,Região de Saúde Norte,"Hospital de Braga, PPP","41.56785, -8.398982",54053.0,19489.0,5081.0,,78623.0
2014-05,2014/05/01,Região de Saúde Norte,"Hospital Santa Maria Maior, EPE","41.5324234, -8.6171561",20763.0,8671.0,,,29434.0
2014-06,2014/06/01,Região de Saúde LVT,"Centro Hospitalar Barreiro/Montijo, EPE","38.6554005, -9.0592392",50044.0,19029.0,4779.0,,73852.0
2014-06,2014/06/01,Região de Saúde LVT,"Centro Hospitalar Universitário Lisboa Central, EPE","38.7166948, -9.1371248",74015.0,40152.0,10370.0,3648.0,128185.0
2014-06,2014/06/01,Região de Saúde LVT,"Centro Hospitalar de Lisboa Ocidental, EPE","38.708454, -9.216985",52211.0,17988.0,7494.0,,77693.0
2014-06,2014/06/01,Região de Saúde LVT,"Centro Hospitalar Universitário de Lisboa Norte, EPE","38.7500861, -9.1616116",75715.0,20475.0,7476.0,,103666.0
2014-06,2014/06/01,Região de Saúde Norte,"Centro Hospitalar do Alto Ave, EPE","41.4387173, -8.3086907",50751.0,18958.0,3362.0,,73071.0
2014-06,2014/06/01,Região de Saúde Norte,"Centro Hospitalar do Médio Ave, EPE","41.3423984, -8.4802503",46636.0,17847.0,2293.0,,66776.0
2014-06,2014/06/01,Região de Saúde Norte,"Centro Hospitalar Tâmega e Sousa, EPE","41.2494561, -8.264901",73021.0,20405.0,6177.0,,99603.0
2014-06,2014/06/01,Região de Saúde Norte,"Centro Hospitalar Vila Nova de Gaia/Espinho, EPE","41.1094138, -8.5972617",58368.0,23057.0,5801.0,,87226.0
2014-07,2014/07/01,Região de Saúde do Alentejo,"Unidade Local de Saúde do Baixo Alentejo, EPE","38.014123, -7.8721227",60989.0,9267.0,2104.0,,72360.0
2014-07,2014/07/01,Região de Saúde do Algarve,"Centro Hospitalar Universitário do Algarve,EPE","37.0238973, -7.9281554",84108.0,42269.0,9931.0,,136308.0
2014-07,2014/07/01,Região de Saúde do Centro,"Centro Hospitalar de Leiria, EPE","39.7414812, -8.7982706",81885.0,26266.0,6044.0,,114195.0
