tempo,regiao,instituicao,localizacao_geografica,no_intervencoes_cirurgicas_programadas,no_intervencoes_cirurgicas_convencionais,no_intervencoes_cirurgicas_de_ambulatorio,no_intervencoes_cirurgicas_urgentes,ano,mes
2019-11-01,Norte,"Centro Hospitalar Tâmega e Sousa, EPE","41.2494561, -8.264901",22747.0,6443.0,16304.0,2684.0,2019.0,11.0
2019-11-01,Norte,"Hospital Santa Maria Maior, EPE","41.5324234, -8.6171561",5438.0,1417.0,4021.0,145.0,2019.0,11.0
2019-11-01,Norte,"Unidade Local de Saúde do Alto Minho, EPE","41.7056054, -8.8252713",11529.0,3846.0,7683.0,2124.0,2019.0,11.0
2019-12-01,Centro,"Centro Hospitalar do Baixo Vouga, EPE","40.6362453, -8.6543716",11635.0,4046.0,7589.0,2335.0,2019.0,12.0
2019-12-01,Centro,"Unidade Local de Saúde da Guarda, EPE","40.5309916, -7.2734793",5910.0,1693.0,4217.0,796.0,2019.0,12.0
2019-12-01,Lisboa e Vale do Tejo,"Centro Hospitalar Universitário Lisboa Central, EPE","38.7166948, -9.1371248",28529.0,11938.0,16591.0,8218.0,2019.0,12.0
2019-12-01,Lisboa e Vale do Tejo,"Hospital de Loures, PPP","38.821455, -9.176296",12951.0,3220.0,9731.0,2655.0,2019.0,12.0
2019-12-01,Norte,"Centro Hospitalar Tâmega e Sousa, EPE","41.2494561, -8.264901",24622.0,6982.0,17640.0,2936.0,2019.0,12.0
2019-12-01,Norte,"Instituto Português Oncologia do Porto, EPE","41.1785642, -8.6062881",11964.0,5830.0,6134.0,612.0,2019.0,12.0
2019-12-01,Norte,"Unidade Local de Saúde do Alto Minho, EPE","41.7056054, -8.8252713",12525.0,4136.0,8389.0,2302.0,2019.0,12.0
2020-01-01,Alentejo,"Hospital Espírito Santo de Évora, EPE","38.5684861, -7.9032848",1502.0,481.0,1021.0,161.0,2020.0,1.0
2020-01-01,Algarve,"Centro Hospitalar Universitário do Algarve,EPE","37.0238973, -7.9281554",1039.0,397.0,642.0,353.0,2020.0,1.0
2020-01-01,Centro,"Centro Hospitalar do Baixo Vouga, EPE","40.6362453, -8.6543716",991.0,366.0,625.0,210.0,2020.0,1.0
2020-01-01,Centro,"Instituto Português Oncologia de Coimbra, EPE","40.2162514, -8.4103814",414.0,244.0,170.0,14.0,2020.0,1.0
2020-01-01,Lisboa e Vale do Tejo,"Centro Hospitalar de Setúbal, EPE","38.5283754, -8.8818638",1061.0,290.0,771.0,84.0,2020.0,1.0
2020-01-01,Lisboa e Vale do Tejo,"Hospital de Loures, PPP","38.821455, -9.176296",1225.0,288.0,937.0,211.0,2020.0,1.0
2020-01-01,Norte,"Centro Hospitalar do Médio Ave, EPE","41.3423984, -8.4802503",649.0,167.0,482.0,103.0,2020.0,1.0
2020-01-01,Norte,"Hospital de Braga, EPE","41.56785, -8.398982",2022.0,633.0,1389.0,292.0,2020.0,1.0
2020-01-01,Norte,"Instituto Português Oncologia do Porto, EPE","41.1785642, -8.6062881",1090.0,563.0,527.0,42.0,2020.0,1.0
2020-02-01,Centro,"Unidade Local de Saúde de Castelo Branco, EPE","39.8212263, -7.4981271",920.0,392.0,528.0,146.0,2020.0,2.0
2020-02-01,Lisboa e Vale do Tejo,"Centro Hospitalar de Setúbal, EPE","38.5283754, -8.8818638",2136.0,535.0,1601.0,228.0,2020.0,2.0
2020-02-01,Lisboa e Vale do Tejo,"Hospital de Cascais, PPP","38.729006, -9.418267",1378.0,343.0,1035.0,343.0,2020.0,2.0
2020-02-01,Lisboa e Vale do Tejo,"Hospital de Vila Franca de Xira, PPP","38.977235, -8.984506",1710.0,490.0,1220.0,329.0,2020.0,2.0
2020-02-01,Lisboa e Vale do Tejo,"Hospital Garcia de Orta, EPE","38.6658713, -9.1822554",2877.0,832.0,2045.0,346.0,2020.0,2.0
2020-02-01,Lisboa e Vale do Tejo,Instituto Gama Pinto,"38.7218793, -9.144249",1309.0,,1309.0,,2020.0,2.0
2020-02-01,Norte,"Centro Hospitalar do Médio Ave, EPE","41.3423984, -8.4802503",1236.0,294.0,942.0,218.0,2020.0,2.0
2020-02-01,Norte,"Centro Hospitalar Universitário do Porto, EPE","41.1472498, -8.6172617",6546.0,2204.0,4342.0,834.0,2020.0,2.0
2020-02-01,Norte,"Centro Hospitalar Entre Douro e Vouga, EPE","40.9293884, -8.5458794",3172.0,921.0,2251.0,333.0,2020.0,2.0
2020-02-01,Norte,"Centro Hospitalar Trás-os-Montes e Alto Douro, EPE","41.3031784, -7.7515252",2373.0,869.0,1504.0,361.0,2020.0,2.0
2020-02-01,Norte,"Centro Hospitalar Vila Nova de Gaia/Espinho, EPE","41.1094138, -8.5972617",4462.0,1574.0,2888.0,492.0,2020.0,2.0
2020-02-01,Norte,"Hospital Santa Maria Maior, EPE","41.5324234, -8.6171561",969.0,231.0,738.0,33.0,2020.0,2.0
2020-02-01,Norte,"Unidade Local de Saúde de Matosinhos, EPE","41.1794456, -8.6745115",2648.0,484.0,2164.0,282.0,2020.0,2.0
2020-02-01,Norte,"Unidade Local de Saúde do Nordeste, EPE","41.8056532, -6.7888197",992.0,347.0,645.0,238.0,2020.0,2.0
2020-03-01,Centro,"Centro Hospitalar e Universitário de Coimbra, EPE","40.2191523, -8.4098211",7909.0,3404.0,4505.0,1579.0,2020.0,3.0
2020-03-01,Lisboa e Vale do Tejo,"Centro Hospitalar Barreiro/Montijo, EPE","38.6554005, -9.0592392",1667.0,665.0,1002.0,289.0,2020.0,3.0
2020-03-01,Lisboa e Vale do Tejo,"Hospital de Cascais, PPP","38.729006, -9.418267",1725.0,442.0,1283.0,484.0,2020.0,3.0
2020-03-01,Lisboa e Vale do Tejo,"Hospital de Vila Franca de Xira, PPP","38.977235, -8.984506",2252.0,646.0,1606.0,493.0,2020.0,3.0
2020-03-01,Norte,"Centro Hospitalar Universitário de São João, EPE","41.1831056, -8.6010558",10878.0,4516.0,6362.0,1236.0,2020.0,3.0
2020-03-01,Norte,"Centro Hospitalar do Médio Ave, EPE","41.3423984, -8.4802503",1558.0,378.0,1180.0,300.0,2020.0,3.0
2020-03-01,Norte,"Centro Hospitalar Trás-os-Montes e Alto Douro, EPE","41.3031784, -7.7515252",2966.0,1109.0,1857.0,528.0,2020.0,3.0
2020-04-01,Centro,"Instituto Português Oncologia de Coimbra, EPE","40.2162514, -8.4103814",1335.0,755.0,580.0,46.0,2020.0,4.0
2020-04-01,Centro,"Unidade Local de Saúde da Guarda, EPE","40.5309916, -7.2734793",921.0,403.0,518.0,247.0,2020.0,4.0
2020-04-01,Lisboa e Vale do Tejo,"Centro Hospitalar Universitário de Lisboa Norte, EPE","38.7500861, -9.1616116",8143.0,3030.0,5113.0,1711.0,2020.0,4.0
2020-04-01,Lisboa e Vale do Tejo,"Hospital de Cascais, PPP","38.729006, -9.418267",1827.0,475.0,1352.0,589.0,2020.0,4.0
2020-04-01,Lisboa e Vale do Tejo,"Hospital de Vila Franca de Xira, PPP","38.977235, -8.984506",2428.0,702.0,1726.0,612.0,2020.0,4.0
2020-04-01,Norte,"Centro Hospitalar Universitário do Porto, EPE","41.1472498, -8.6172617",8901.0,3117.0,5784.0,1501.0,2020.0,4.0
2020-04-01,Norte,"Centro Hospitalar Tâmega e Sousa, EPE","41.2494561, -8.264901",5813.0,1865.0,3948.0,889.0,2020.0,4.0
2020-04-01,Norte,"Centro Hospitalar Vila Nova de Gaia/Espinho, EPE","41.1094138, -8.5972617",5990.0,2226.0,3764.0,836.0,2020.0,4.0
2020-04-01,Norte,"Unidade Local de Saúde de Matosinhos, EPE","41.1794456, -8.6745115",3563.0,748.0,2815.0,530.0,2020.0,4.0
2020-05-01,Centro,"Centro Hospitalar Universitário Cova da Beira, EPE","40.2804158, -7.4922407",2004.0,746.0,1258.0,246.0,2020.0,5.0
2020-05-01,Centro,"Centro Hospitalar Tondela-Viseu, EPE","40.516364, -8.0827433",4627.0,1610.0,3017.0,1119.0,2020.0,5.0
2020-05-01,Centro,"Instituto Português Oncologia de Coimbra, EPE","40.2162514, -8.4103814",1695.0,979.0,716.0,60.0,2020.0,5.0
2020-05-01,Lisboa e Vale do Tejo,"Hospital de Cascais, PPP","38.729006, -9.418267",2213.0,579.0,1634.0,718.0,2020.0,5.0
2020-05-01,Norte,"Centro Hospitalar Universitário do Porto, EPE","41.1472498, -8.6172617",10272.0,3584.0,6688.0,1878.0,2020.0,5.0
2020-06-01,Centro,Hospital Dr. Francisco Zagalo,"40.8571967, -8.6318023",459.0,100.0,359.0,0.0,2020.0,6.0
2020-06-01,Lisboa e Vale do Tejo,"Centro Hospitalar de Setúbal, EPE","38.5283754, -8.8818638",3976.0,1164.0,2812.0,549.0,2020.0,6.0
2020-06-01,Lisboa e Vale do Tejo,"Centro Hospitalar do Oeste, EPE","39.4054629, -9.1258493",1710.0,733.0,977.0,901.0,2020.0,6.0
2020-06-01,Norte,"Centro Hospitalar Póvoa de Varzim/Vila do Conde, EPE","41.3828711, -8.7589945",2019.0,869.0,1150.0,454.0,2020.0,6.0
2020-06-01,Norte,"Hospital da Senhora da Oliveira, Guimarães, EPE","41.4387173, -8.3086907",4361.0,1783.0,2578.0,975.0,2020.0,6.0
2020-06-01,Norte,"Unidade Local de Saúde do Alto Minho, EPE","41.7056054, -8.8252713",3534.0,1372.0,2162.0,1052.0,2020.0,6.0
2020-06-01,Norte,"Unidade Local de Saúde do Nordeste, EPE","41.8056532, -6.7888197",1938.0,677.0,1261.0,621.0,2020.0,6.0
2020-07-01,Alentejo,"Unidade Local de Saúde do Litoral Alentejano, EPE","38.0162314, -8.6956768",1588.0,359.0,1229.0,436.0,2020.0,7.0
2020-07-01,Alentejo,"Unidade Local de Saúde do Norte Alentejano, EPE","39.3003425, -7.4263845",2193.0,917.0,1276.0,442.0,2020.0,7.0
2020-07-01,Algarve,"Centro Hospitalar Universitário do Algarve,EPE","37.0238973, -7.9281554",4461.0,1989.0,2472.0,2136.0,2020.0,7.0
2020-07-01,Centro,"Centro Hospitalar Universitário Cova da Beira, EPE","40.2804158, -7.4922407",2843.0,1022.0,1821.0,359.0,2020.0,7.0
2020-07-01,Centro,"Centro Hospitalar Tondela-Viseu, EPE","40.516364, -8.0827433",6431.0,2412.0,4019.0,1634.0,2020.0,7.0
2020-07-01,Lisboa e Vale do Tejo,"Centro Hospitalar de Lisboa Ocidental, EPE","38.708454, -9.216985",6860.0,2630.0,4230.0,1629.0,2020.0,7.0
2020-07-01,Lisboa e Vale do Tejo,"Centro Hospitalar Universitário de Lisboa Norte, EPE","38.7500861, -9.1616116",13143.0,5331.0,7812.0,3004.0,2020.0,7.0
2020-07-01,Lisboa e Vale do Tejo,"Hospital Professor Doutor Fernando Fonseca, EPE","38.7422257, -9.2264834",5171.0,1804.0,3367.0,1503.0,2020.0,7.0
2020-07-01,Lisboa e Vale do Tejo,"Hospital Garcia de Orta, EPE","38.6658713, -9.1822554",6390.0,1821.0,4569.0,1284.0,2020.0,7.0
2020-07-01,Norte,"Centro Hospitalar Póvoa de Varzim/Vila do Conde, EPE","41.3828711, -8.7589945",2386.0,1016.0,1370.0,540.0,2020.0,7.0
2020-07-01,Norte,"Unidade Local de Saúde de Matosinhos, EPE","41.1794456, -8.6745115",6057.0,1361.0,4696.0,882.0,2020.0,7.0
2020-08-01,Alentejo,"Unidade Local de Saúde do Litoral Alentejano, EPE","38.0162314, -8.6956768",1822.0,402.0,1420.0,494.0,2020.0,8.0
2020-08-01,Centro,"Centro Hospitalar do Baixo Vouga, EPE","40.6362453, -8.6543716",5558.0,2035.0,3523.0,1359.0,2020.0,8.0
2020-08-01,Centro,"Centro Hospitalar e Universitário de Coimbra, EPE","40.2191523, -8.4098211",14946.0,6610.0,8336.0,4088.0,2020.0,8.0
2020-08-01,Centro,"Centro Hospitalar Tondela-Viseu, EPE","40.516364, -8.0827433",7296.0,2752.0,4544.0,1888.0,2020.0,8.0
2020-08-01,Lisboa e Vale do Tejo,"Hospital Professor Doutor Fernando Fonseca, EPE","38.7422257, -9.2264834",6071.0,2209.0,3862.0,1738.0,2020.0,8.0
2020-08-01,Lisboa e Vale do Tejo,Instituto Gama Pinto,"38.7218793, -9.144249",3314.0,0.0,3314.0,0.0,2020.0,8.0
2020-08-01,Lisboa e Vale do Tejo,"Instituto Português Oncologia de Lisboa, EPE","38.7396768, -9.1634516",3440.0,2472.0,968.0,413.0,2020.0,8.0
2020-08-01,Norte,"Centro Hospitalar do Médio Ave, EPE","41.3423984, -8.4802503",2871.0,827.0,2044.0,856.0,2020.0,8.0
2020-08-01,Norte,"Centro Hospitalar Tâmega e Sousa, EPE","41.2494561, -8.264901",13293.0,4420.0,8873.0,1829.0,2020.0,8.0
2020-09-01,Alentejo,"Unidade Local de Saúde do Baixo Alentejo, EPE","38.014123, -7.8721227",1869.0,791.0,1078.0,887.0,2020.0,9.0
2020-09-01,Algarve,"Centro Hospitalar Universitário do Algarve,EPE","37.0238973, -7.9281554",6069.0,2658.0,3411.0,2662.0,2020.0,9.0
2020-09-01,Centro,"Centro Hospitalar Tondela-Viseu, EPE","40.516364, -8.0827433",8602.0,3193.0,5409.0,2132.0,2020.0,9.0
2020-09-01,Centro,"Hospital Distrital da Figueira da Foz, EPE","40.117897, -8.8586755",4981.0,1039.0,3942.0,614.0,2020.0,9.0
2020-09-01,Norte,"Centro Hospitalar Universitário de São João, EPE","41.1831056, -8.6010558",28279.0,11944.0,16335.0,3826.0,2020.0,9.0
2020-09-01,Norte,"Centro Hospitalar Trás-os-Montes e Alto Douro, EPE","41.3031784, -7.7515252",7303.0,2679.0,4624.0,1638.0,2020.0,9.0
2020-09-01,Norte,"Centro Hospitalar Vila Nova de Gaia/Espinho, EPE","41.1094138, -8.5972617",14492.0,5280.0,9212.0,1936.0,2020.0,9.0
2020-09-01,Norte,"Hospital da Senhora da Oliveira, Guimarães, EPE","41.4387173, -8.3086907",7486.0,3019.0,4467.0,1505.0,2020.0,9.0
2020-10-01,Alentejo,"Unidade Local de Saúde do Baixo Alentejo, EPE","38.014123, -7.8721227",2058.0,877.0,1181.0,985.0,2020.0,10.0
2020-10-01,Centro,"Centro Hospitalar Universitário Cova da Beira, EPE","40.2804158, -7.4922407",4243.0,1557.0,2686.0,568.0,2020.0,10.0
2020-10-01,Centro,"Centro Hospitalar de Leiria, EPE","39.7414812, -8.7982706",11190.0,2264.0,8926.0,1925.0,2020.0,10.0
2020-10-01,Centro,"Centro Hospitalar e Universitário de Coimbra, EPE","40.2191523, -8.4098211",20579.0,8805.0,11774.0,5167.0,2020.0,10.0
2020-10-01,Centro,"Centro Hospitalar Tondela-Viseu, EPE","40.516364, -8.0827433",10365.0,3714.0,6651.0,2397.0,2020.0,10.0
2020-10-01,Centro,"Instituto Português Oncologia de Coimbra, EPE","40.2162514, -8.4103814",3694.0,2164.0,1530.0,104.0,2020.0,10.0
2020-10-01,Lisboa e Vale do Tejo,"Centro Hospitalar do Oeste, EPE","39.4054629, -9.1258493",3027.0,1187.0,1840.0,1500.0,2020.0,10.0
2020-10-01,Lisboa e Vale do Tejo,"Hospital de Cascais, PPP","38.729006, -9.418267",6947.0,1572.0,5375.0,1519.0,2020.0,10.0
2020-10-01,Lisboa e Vale do Tejo,"Hospital Garcia de Orta, EPE","38.6658713, -9.1822554",10124.0,2577.0,7547.0,1748.0,2020.0,10.0
2020-10-01,Norte,"Centro Hospitalar do Médio Ave, EPE","41.3423984, -8.4802503",3957.0,1120.0,2837.0,1117.0,2020.0,10.0
2020-10-01,Norte,"Centro Hospitalar Trás-os-Montes e Alto Douro, EPE","41.3031784, -7.7515252",8402.0,3045.0,5357.0,1842.0,2020.0,10.0
2020-11-01,Algarve,"Centro Hospitalar Universitário do Algarve,EPE","37.0238973, -7.9281554",8044.0,3451.0,4593.0,3309.0,2020.0,11.0
2020-11-01,Centro,"Unidade Local de Saúde de Castelo Branco, EPE","39.8212263, -7.4981271",3700.0,1751.0,1949.0,859.0,2020.0,11.0
2020-11-01,Lisboa e Vale do Tejo,"Centro Hospitalar Universitário Lisboa Central, EPE","38.7166948, -9.1371248",22232.0,8905.0,13327.0,6708.0,2020.0,11.0
2020-11-01,Lisboa e Vale do Tejo,"Centro Hospitalar de Setúbal, EPE","38.5283754, -8.8818638",7884.0,2201.0,5683.0,1173.0,2020.0,11.0
2020-11-01,Lisboa e Vale do Tejo,"Hospital Professor Doutor Fernando Fonseca, EPE","38.7422257, -9.2264834",9629.0,3442.0,6187.0,2358.0,2020.0,11.0
2020-11-01,Norte,"Centro Hospitalar Entre Douro e Vouga, EPE","40.9293884, -8.5458794",14754.0,4290.0,10464.0,1970.0,2020.0,11.0
2020-11-01,Norte,"Centro Hospitalar Póvoa de Varzim/Vila do Conde, EPE","41.3828711, -8.7589945",3756.0,1623.0,2133.0,900.0,2020.0,11.0
2020-12-01,Alentejo,"Unidade Local de Saúde do Litoral Alentejano, EPE","38.0162314, -8.6956768",3390.0,725.0,2665.0,720.0,2020.0,12.0
2020-12-01,Centro,Hospital Dr. Francisco Zagalo,"40.8571967, -8.6318023",1182.0,243.0,939.0,,2020.0,12.0
