tempo,periodoformat2,regiao,instituicao,localizacao_geografica,urgencias_geral,total_urgencias,ano,mes
2017-04-01,2017/04/01,Lisboa e Vale do Tejo,"Centro Hospitalar Médio Tejo, EPE","39.478072, -8.5404429",38533,48771,2017,4
2017-04-01,2017/04/01,Lisboa e Vale do Tejo,"Hospital Garcia de Orta, EPE","38.6658713, -9.1822554",31779,53909,2017,4
2017-04-01,2017/04/01,Norte,"Centro Hospitalar Universitário de São João, EPE","41.1831056, -8.6010558",53660,84383,2017,4
2017-04-01,2017/04/01,Norte,"Centro Hospitalar Universitário do Porto, EPE","41.1472498, -8.6172617",40600,46084,2017,4
2017-04-01,2017/04/01,Norte,"Centro Hospitalar Póvoa de Varzim/Vila do Conde, EPE","41.3828711, -8.7589945",23877,23877,2017,4
2017-04-01,2017/04/01,Norte,"Unidade Local de Saúde de Matosinhos, EPE","41.1794456, -8.6745115",25844,28970,2017,4
2017-05-01,2017/05/01,Alentejo,"Unidade Local de Saúde do Baixo Alentejo, EPE","38.014123, -7.8721227",35452,44249,2017,5
2017-05-01,2017/05/01,Centro,"Unidade Local de Saúde da Guarda, EPE","40.5309916, -7.2734793",34333,41919,2017,5
2017-05-01,2017/05/01,Lisboa e Vale do Tejo,"Centro Hospitalar do Oeste, EPE","39.4054629, -9.1258493",51249,75900,2017,5
2017-05-01,2017/05/01,Lisboa e Vale do Tejo,"Hospital de Cascais, PPP","38.729006, -9.418267",36783,67925,2017,5
2017-05-01,2017/05/01,Norte,"Centro Hospitalar Universitário de São João, EPE","41.1831056, -8.6010558",68215,107001,2017,5
2017-05-01,2017/05/01,Norte,"Centro Hospitalar do Médio Ave, EPE","41.3423984, -8.4802503",37353,54037,2017,5
2017-05-01,2017/05/01,Norte,"Centro Hospitalar Universitário do Porto, EPE","41.1472498, -8.6172617",51406,58393,2017,5
2017-05-01,2017/05/01,Norte,"Centro Hospitalar Entre Douro e Vouga, EPE","40.9293884, -8.5458794",68049,85871,2017,5
2017-05-01,2017/05/01,Norte,"Unidade Local de Saúde do Alto Minho, EPE","41.7056054, -8.8252713",55932,66400,2017,5
2017-06-01,2017/06/01,Lisboa e Vale do Tejo,"Centro Hospitalar de Setúbal, EPE","38.5283754, -8.8818638",43448,71507,2017,6
2017-06-01,2017/06/01,Lisboa e Vale do Tejo,"Hospital Garcia de Orta, EPE","38.6658713, -9.1822554",48685,82216,2017,6
2017-06-01,2017/06/01,Norte,"Centro Hospitalar Tâmega e Sousa, EPE","41.2494561, -8.264901",72333,98446,2017,6
2017-07-01,2017/07/01,Alentejo,"Unidade Local de Saúde do Litoral Alentejano, EPE","38.0162314, -8.6956768",53159,53159,2017,7
2017-07-01,2017/07/01,Centro,"Centro Hospitalar Universitário Cova da Beira, EPE","40.2804158, -7.4922407",28216,39947,2017,7
2017-07-01,2017/07/01,Lisboa e Vale do Tejo,"Hospital de Vila Franca de Xira, PPP","38.977235, -8.984506",50698,81992,2017,7
2017-07-01,2017/07/01,Lisboa e Vale do Tejo,"Hospital Professor Doutor Fernando Fonseca, EPE","38.7422257, -9.2264834",106473,152351,2017,7
2017-07-01,2017/07/01,Norte,"Centro Hospitalar Trás-os-Montes e Alto Douro, EPE","41.3031784, -7.7515252",86699,101439,2017,7
2017-07-01,2017/07/01,Norte,"Hospital de Braga, PPP","41.56785, -8.398982",83747,119610,2017,7
2017-08-01,2017/08/01,Alentejo,"Unidade Local de Saúde do Litoral Alentejano, EPE","38.0162314, -8.6956768",62256,62256,2017,8
2017-08-01,2017/08/01,Lisboa e Vale do Tejo,"Centro Hospitalar Universitário de Lisboa Norte, EPE","38.7500861, -9.1616116",116320,157543,2017,8
2017-08-01,2017/08/01,Lisboa e Vale do Tejo,"Hospital Distrital de Santarém, EPE","39.2410946, -8.6937515",56447,85153,2017,8
2017-08-01,2017/08/01,Norte,"Hospital da Senhora da Oliveira, Guimarães, EPE","41.4387173, -8.3086907",61666,85197,2017,8
2017-08-01,2017/08/01,Norte,"Hospital Santa Maria Maior, EPE","41.5324234, -8.6171561",32921,43083,2017,8
2017-09-01,2017/09/01,Alentejo,"Unidade Local de Saúde do Litoral Alentejano, EPE","38.0162314, -8.6956768",69620,69620,2017,9
2017-09-01,2017/09/01,Centro,"Centro Hospitalar e Universitário de Coimbra, EPE","40.2191523, -8.4098211",146726,213963,2017,9
2017-09-01,2017/09/01,Lisboa e Vale do Tejo,"Centro Hospitalar Barreiro/Montijo, EPE","38.6554005, -9.0592392",77169,108355,2017,9
2017-09-01,2017/09/01,Lisboa e Vale do Tejo,"Centro Hospitalar de Setúbal, EPE","38.5283754, -8.8818638",66085,105867,2017,9
2017-09-01,2017/09/01,Lisboa e Vale do Tejo,"Centro Hospitalar Universitário de Lisboa Norte, EPE","38.7500861, -9.1616116",131048,177163,2017,9
2017-09-01,2017/09/01,Lisboa e Vale do Tejo,"Hospital Garcia de Orta, EPE","38.6658713, -9.1822554",74404,122521,2017,9
2017-09-01,2017/09/01,Norte,"Centro Hospitalar Vila Nova de Gaia/Espinho, EPE","41.1094138, -8.5972617",91741,130984,2017,9
2017-09-01,2017/09/01,Norte,"Unidade Local de Saúde do Alto Minho, EPE","41.7056054, -8.8252713",102251,120429,2017,9
2017-10-01,2017/10/01,Alentejo,"Unidade Local de Saúde do Norte Alentejano, EPE","39.3003425, -7.4263845",64701,73375,2017,10
2017-10-01,2017/10/01,Lisboa e Vale do Tejo,"Centro Hospitalar de Lisboa Ocidental, EPE","38.708454, -9.216985",87194,127203,2017,10
2017-10-01,2017/10/01,Lisboa e Vale do Tejo,"Centro Hospitalar Universitário de Lisboa Norte, EPE","38.7500861, -9.1616116",147397,199494,2017,10
2017-10-01,2017/10/01,Lisboa e Vale do Tejo,"Hospital Garcia de Orta, EPE","38.6658713, -9.1822554",83181,137448,2017,10
2017-10-01,2017/10/01,Norte,"Centro Hospitalar Universitário de São João, EPE","41.1831056, -8.6010558",139832,214503,2017,10
2017-10-01,2017/10/01,Norte,"Centro Hospitalar Tâmega e Sousa, EPE","41.2494561, -8.264901",120329,164439,2017,10
2017-10-01,2017/10/01,Norte,"Centro Hospitalar Trás-os-Montes e Alto Douro, EPE","41.3031784, -7.7515252",125809,147058,2017,10
2017-10-01,2017/10/01,Norte,"Unidade Local de Saúde do Nordeste, EPE","41.8056532, -6.7888197",90133,90133,2017,10
2017-11-01,2017/11/01,Algarve,"Centro Hospitalar Universitário do Algarve,EPE","37.0238973, -7.9281554",238411,319909,2017,11
2017-11-01,2017/11/01,Lisboa e Vale do Tejo,"Centro Hospitalar de Setúbal, EPE","38.5283754, -8.8818638",81608,131506,2017,11
2017-11-01,2017/11/01,Lisboa e Vale do Tejo,"Hospital de Loures, PPP","38.821455, -9.176296",113444,185590,2017,11
2017-11-01,2017/11/01,Lisboa e Vale do Tejo,"Hospital Garcia de Orta, EPE","38.6658713, -9.1822554",91533,151648,2017,11
2017-11-01,2017/11/01,Norte,"Centro Hospitalar Universitário de São João, EPE","41.1831056, -8.6010558",153730,237091,2017,11
2017-12-01,2017/12/01,Alentejo,"Unidade Local de Saúde do Litoral Alentejano, EPE","38.0162314, -8.6956768",92226,92226,2017,12
2017-12-01,2017/12/01,Lisboa e Vale do Tejo,"Centro Hospitalar Barreiro/Montijo, EPE","38.6554005, -9.0592392",105042,149099,2017,12
2017-12-01,2017/12/01,Lisboa e Vale do Tejo,"Centro Hospitalar do Oeste, EPE","39.4054629, -9.1258493",126005,181728,2017,12
2017-12-01,2017/12/01,Lisboa e Vale do Tejo,"Centro Hospitalar Médio Tejo, EPE","39.478072, -8.5404429",118542,147765,2017,12
2017-12-01,2017/12/01,Norte,"Centro Hospitalar Trás-os-Montes e Alto Douro, EPE","41.3031784, -7.7515252",151678,178482,2017,12
2017-12-01,2017/12/01,Norte,"Unidade Local de Saúde do Alto Minho, EPE","41.7056054, -8.8252713",137330,163089,2017,12
2018-01-01,2018/01/01,Alentejo,"Unidade Local de Saúde do Baixo Alentejo, EPE","38.014123, -7.8721227",7956,10046,2018,1
2018-01-01,2018/01/01,Centro,"Hospital Distrital da Figueira da Foz, EPE","40.117897, -8.8586755",4526,6636,2018,1
2018-01-01,2018/01/01,Lisboa e Vale do Tejo,"Centro Hospitalar de Setúbal, EPE","38.5283754, -8.8818638",7670,13251,2018,1
2018-01-01,2018/01/01,Lisboa e Vale do Tejo,"Centro Hospitalar Universitário de Lisboa Norte, EPE","38.7500861, -9.1616116",15295,21477,2018,1
2018-01-01,2018/01/01,Lisboa e Vale do Tejo,"Hospital de Cascais, PPP","38.729006, -9.418267",7723,14429,2018,1
2018-01-01,2018/01/01,Lisboa e Vale do Tejo,"Hospital de Vila Franca de Xira, PPP","38.977235, -8.984506",7669,13532,2018,1
2018-01-01,2018/01/01,Lisboa e Vale do Tejo,"Hospital Garcia de Orta, EPE","38.6658713, -9.1822554",8788,15365,2018,1
2018-01-01,2018/01/01,Norte,"Unidade Local de Saúde do Alto Minho, EPE","41.7056054, -8.8252713",12184,14932,2018,1
2018-02-01,2018/02/01,Alentejo,"Unidade Local de Saúde do Baixo Alentejo, EPE","38.014123, -7.8721227",15403,19307,2018,2
2018-02-01,2018/02/01,Lisboa e Vale do Tejo,"Centro Hospitalar de Setúbal, EPE","38.5283754, -8.8818638",14807,24776,2018,2
2018-02-01,2018/02/01,Lisboa e Vale do Tejo,"Hospital Garcia de Orta, EPE","38.6658713, -9.1822554",16832,28902,2018,2
2018-02-01,2018/02/01,Norte,"Centro Hospitalar Universitário do Porto, EPE","41.1472498, -8.6172617",20405,23469,2018,2
2018-02-01,2018/02/01,Norte,"Centro Hospitalar Trás-os-Montes e Alto Douro, EPE","41.3031784, -7.7515252",26199,31833,2018,2
2018-03-01,2018/03/01,Centro,"Centro Hospitalar Universitário Cova da Beira, EPE","40.2804158, -7.4922407",12993,18711,2018,3
2018-03-01,2018/03/01,Centro,"Centro Hospitalar de Leiria, EPE","39.7414812, -8.7982706",37220,50480,2018,3
2018-03-01,2018/03/01,Centro,"Centro Hospitalar e Universitário de Coimbra, EPE","40.2191523, -8.4098211",51045,76066,2018,3
2018-03-01,2018/03/01,Centro,"Centro Hospitalar Tondela-Viseu, EPE","40.516364, -8.0827433",29506,42568,2018,3
2018-03-01,2018/03/01,Lisboa e Vale do Tejo,"Centro Hospitalar Universitário Lisboa Central, EPE","38.7166948, -9.1371248",36061,63827,2018,3
2018-03-01,2018/03/01,Lisboa e Vale do Tejo,"Centro Hospitalar do Oeste, EPE","39.4054629, -9.1258493",30245,45797,2018,3
2018-03-01,2018/03/01,Lisboa e Vale do Tejo,"Centro Hospitalar Médio Tejo, EPE","39.478072, -8.5404429",29120,37026,2018,3
2018-03-01,2018/03/01,Lisboa e Vale do Tejo,"Hospital de Loures, PPP","38.821455, -9.176296",30961,52089,2018,3
2018-03-01,2018/03/01,Norte,"Centro Hospitalar Entre Douro e Vouga, EPE","40.9293884, -8.5458794",43379,54261,2018,3
2018-03-01,2018/03/01,Norte,"Unidade Local de Saúde do Alto Minho, EPE","41.7056054, -8.8252713",34731,42469,2018,3
2018-04-01,2018/04/01,Algarve,"Centro Hospitalar Universitário do Algarve,EPE","37.0238973, -7.9281554",80137,110457,2018,4
2018-04-01,2018/04/01,Centro,"Centro Hospitalar do Baixo Vouga, EPE","40.6362453, -8.6543716",41265,56752,2018,4
2018-04-01,2018/04/01,Lisboa e Vale do Tejo,"Centro Hospitalar do Oeste, EPE","39.4054629, -9.1258493",39754,59371,2018,4
2018-04-01,2018/04/01,Lisboa e Vale do Tejo,"Hospital Garcia de Orta, EPE","38.6658713, -9.1822554",33612,56072,2018,4
2018-04-01,2018/04/01,Norte,"Centro Hospitalar Tâmega e Sousa, EPE","41.2494561, -8.264901",46368,63732,2018,4
2018-04-01,2018/04/01,Norte,"Hospital Santa Maria Maior, EPE","41.5324234, -8.6171561",16142,21807,2018,4
2018-04-01,2018/04/01,Norte,"Unidade Local de Saúde do Nordeste, EPE","41.8056532, -6.7888197",39489,39489,2018,4
2018-05-01,2018/05/01,Alentejo,"Hospital Espírito Santo de Évora, EPE","38.5684861, -7.9032848",22161,31069,2018,5
2018-05-01,2018/05/01,Centro,"Centro Hospitalar Tondela-Viseu, EPE","40.516364, -8.0827433",48068,69478,2018,5
2018-05-01,2018/05/01,Centro,"Unidade Local de Saúde de Castelo Branco, EPE","39.8212263, -7.4981271",21745,26825,2018,5
2018-05-01,2018/05/01,Lisboa e Vale do Tejo,"Centro Hospitalar Universitário Lisboa Central, EPE","38.7166948, -9.1371248",60261,105413,2018,5
2018-05-01,2018/05/01,Lisboa e Vale do Tejo,"Centro Hospitalar de Lisboa Ocidental, EPE","38.708454, -9.216985",45151,66265,2018,5
2018-05-01,2018/05/01,Lisboa e Vale do Tejo,"Centro Hospitalar de Setúbal, EPE","38.5283754, -8.8818638",37473,61551,2018,5
2018-05-01,2018/05/01,Lisboa e Vale do Tejo,"Centro Hospitalar Médio Tejo, EPE","39.478072, -8.5404429",48198,60662,2018,5
2018-05-01,2018/05/01,Lisboa e Vale do Tejo,"Hospital Distrital de Santarém, EPE","39.2410946, -8.6937515",35669,54958,2018,5
2018-05-01,2018/05/01,Norte,"Unidade Local de Saúde do Alto Minho, EPE","41.7056054, -8.8252713",57582,69646,2018,5
2018-06-01,2018/06/01,Algarve,"Centro Hospitalar Universitário do Algarve,EPE","37.0238973, -7.9281554",122373,167917,2018,6
2018-06-01,2018/06/01,Centro,"Centro Hospitalar do Baixo Vouga, EPE","40.6362453, -8.6543716",62154,85096,2018,6
2018-06-01,2018/06/01,Centro,"Hospital Distrital da Figueira da Foz, EPE","40.117897, -8.8586755",26349,36557,2018,6
2018-06-01,2018/06/01,Lisboa e Vale do Tejo,"Hospital de Cascais, PPP","38.729006, -9.418267",46044,82164,2018,6
2018-06-01,2018/06/01,Lisboa e Vale do Tejo,"Hospital de Vila Franca de Xira, PPP","38.977235, -8.984506",44153,72400,2018,6
2018-06-01,2018/06/01,Norte,"Centro Hospitalar Universitário de São João, EPE","41.1831056, -8.6010558",81980,127188,2018,6
2018-06-01,2018/06/01,Norte,"Centro Hospitalar Universitário do Porto, EPE","41.1472498, -8.6172617",61965,71797,2018,6
2018-06-01,2018/06/01,Norte,"Centro Hospitalar Póvoa de Varzim/Vila do Conde, EPE","41.3828711, -8.7589945",37470,37470,2018,6
2018-06-01,2018/06/01,Norte,"Centro Hospitalar Trás-os-Montes e Alto Douro, EPE","41.3031784, -7.7515252",75802,92038,2018,6
2018-07-01,2018/07/01,Algarve,"Centro Hospitalar Universitário do Algarve,EPE","37.0238973, -7.9281554",146640,199840,2018,7
2018-07-01,2018/07/01,Centro,"Centro Hospitalar de Leiria, EPE","39.7414812, -8.7982706",86876,115380,2018,7
2018-07-01,2018/07/01,Centro,"Centro Hospitalar do Baixo Vouga, EPE","40.6362453, -8.6543716",73562,100071,2018,7
2018-07-01,2018/07/01,Lisboa e Vale do Tejo,"Centro Hospitalar de Lisboa Ocidental, EPE","38.708454, -9.216985",63336,91918,2018,7
2018-07-01,2018/07/01,Lisboa e Vale do Tejo,"Hospital Distrital de Santarém, EPE","39.2410946, -8.6937515",50244,76246,2018,7
2018-07-01,2018/07/01,Norte,"Centro Hospitalar do Médio Ave, EPE","41.3423984, -8.4802503",54868,79211,2018,7
2018-07-01,2018/07/01,Norte,"Hospital Santa Maria Maior, EPE","41.5324234, -8.6171561",28612,37868,2018,7
2018-08-01,2018/08/01,Norte,"Centro Hospitalar Universitário de São João, EPE","41.1831056, -8.6010558",111823,170513,2018,8
2018-08-01,2018/08/01,Norte,"Centro Hospitalar do Médio Ave, EPE","41.3423984, -8.4802503",63301,90385,2018,8
2018-08-01,2018/08/01,Norte,"Centro Hospitalar Vila Nova de Gaia/Espinho, EPE","41.1094138, -8.5972617",84264,118254,2018,8
2018-09-01,2018/09/01,Centro,"Hospital Distrital da Figueira da Foz, EPE","40.117897, -8.8586755",41433,56210,2018,9
2018-09-01,2018/09/01,Lisboa e Vale do Tejo,"Centro Hospitalar Universitário Lisboa Central, EPE","38.7166948, -9.1371248",108485,184597,2018,9
2018-09-01,2018/09/01,Lisboa e Vale do Tejo,"Centro Hospitalar de Setúbal, EPE","38.5283754, -8.8818638",69215,110409,2018,9
2018-09-01,2018/09/01,Lisboa e Vale do Tejo,"Hospital Garcia de Orta, EPE","38.6658713, -9.1822554",77880,126128,2018,9
2018-09-01,2018/09/01,Norte,"Centro Hospitalar Universitário do Porto, EPE","41.1472498, -8.6172617",95355,111051,2018,9
2018-09-01,2018/09/01,Norte,"Centro Hospitalar Vila Nova de Gaia/Espinho, EPE","41.1094138, -8.5972617",95048,132828,2018,9
2018-09-01,2018/09/01,Norte,"Hospital Santa Maria Maior, EPE","41.5324234, -8.6171561",37176,48416,2018,9
2018-10-01,2018/10/01,Lisboa e Vale do Tejo,"Centro Hospitalar Barreiro/Montijo, EPE","38.6554005, -9.0592392",88842,125922,2018,10
2018-10-01,2018/10/01,Lisboa e Vale do Tejo,"Centro Hospitalar Universitário Lisboa Central, EPE","38.7166948, -9.1371248",120339,205611,2018,10
2018-10-01,2018/10/01,Lisboa e Vale do Tejo,"Hospital de Loures, PPP","38.821455, -9.176296",101682,166399,2018,10
2018-10-01,2018/10/01,Norte,"Centro Hospitalar Trás-os-Montes e Alto Douro, EPE","41.3031784, -7.7515252",127769,153529,2018,10
2018-11-01,2018/11/01,Alentejo,"Unidade Local de Saúde do Baixo Alentejo, EPE","38.014123, -7.8721227",77699,96443,2018,11
2018-11-01,2018/11/01,Centro,"Centro Hospitalar Universitário Cova da Beira, EPE","40.2804158, -7.4922407",47724,66455,2018,11
2018-11-01,2018/11/01,Centro,"Centro Hospitalar de Leiria, EPE","39.7414812, -8.7982706",136546,180481,2018,11
2018-11-01,2018/11/01,Centro,"Unidade Local de Saúde de Castelo Branco, EPE","39.8212263, -7.4981271",47867,57959,2018,11
2018-11-01,2018/11/01,Lisboa e Vale do Tejo,"Hospital Distrital de Santarém, EPE","39.2410946, -8.6937515",79205,119729,2018,11
2018-11-01,2018/11/01,Lisboa e Vale do Tejo,"Hospital Professor Doutor Fernando Fonseca, EPE","38.7422257, -9.2264834",170607,242573,2018,11
2018-11-01,2018/11/01,Lisboa e Vale do Tejo,"Hospital Garcia de Orta, EPE","38.6658713, -9.1822554",94758,154241,2018,11
2018-11-01,2018/11/01,Norte,"Centro Hospitalar do Médio Ave, EPE","41.3423984, -8.4802503",86179,12303,2018,11
