periodo,regiao,entidade,localizacao_geografica,divida_total_fornecedores_externos,divida_vencida_fornecedores_externos,pagamentos_em_atraso,ano,mes
2014-01-01,Norte,Administração Regional de Saúde do Norte,"41.1576321, -8.6066408",83530095.9,6061340.42,4812876.34,2014,1
2014-01-01,Norte,"Centro Hospitalar Universitário do Porto, E. P. E.","41.1472498, -8.6172617",70254401.97,34529502.49,19187281.53,2014,1
2014-01-01,Norte,"Centro Hospitalar Póvoa Varzim / Vila do Conde, E. P. E.","41.3828711, -8.7589945",9990265.77,8639530.83,7213222.93,2014,1
2014-01-01,Alentejo,"Hospital Espírito Santo de Évora, E. P. E.","38.5684861, -7.9032848",9894652.52,1942883.93,0.0,2014,1
2014-01-01,Lisboa e Vale do Tejo,Instituto de Oftalmologia Dr. Gama Pinto,"38.7218793, -9.144249",254153.0,25988.0,3053.0,2014,1
2014-01-01,Lisboa e Vale do Tejo,"Instituto Português de Oncologia de Lisboa, E. P. E.","38.7396768, -9.1634516",19806542.32,6986505.43,189349.56999999937,2014,1
2014-01-01,Norte,"Unidade Local de Saúde do Alto Minho, E. P. E.","41.7056054, -8.8252713",11186036.7,149183.46,0.0,2014,1
2014-01-01,Centro,"Unidade Local de Saúde de Castelo Branco, E. P. E.","39.8212263, -7.4981271",4060965.29,443211.2,13606.45,2014,1
2014-02-01,Lisboa e Vale do Tejo,"Instituto Português de Oncologia de Lisboa, E. P. E.","38.7396768, -9.1634516",21480831.27,8916550.03,1184051.06,2014,2
2014-02-01,Norte,Administração Regional de Saúde do Norte,"41.1576321, -8.6066408",95721014.52,16357029.48,7219239.3,2014,2
2014-02-01,Centro,"Centro Hospitalar de Leiria, E. P. E.","39.7414812, -8.7982706",6397522.51,895737.95,98094.43,2014,2
2014-02-01,Algarve,"Centro Hospitalar Universitário do Algarve, E.P.E","37.0238973, -7.9281554",48474613.0,35531980.0,31393970.0,2014,2
2014-02-01,Lisboa e Vale do Tejo,"Centro Hospitalar do Oeste, SPA","39.4054629, -9.1258493",5251626.78,4398290.95,2142291.39,2014,2
2014-02-01,Lisboa e Vale do Tejo,"Centro Hospitalar Universitário Lisboa Norte, E. P. E.","38.7500861, -9.1616116",266687117.62,203243624.73,158585646.42,2014,2
2014-02-01,Lisboa e Vale do Tejo,"Centro Hospitalar Médio Tejo, E. P. E.","39.478072, -8.5404429",43440400.66,37175059.53,36431513.38,2014,2
2014-02-01,Norte,"Centro Hospitalar Vila Nova Gaia/Espinho, E. P. E.","41.1094138, -8.5972617",13059571.23,1063122.92,264655.15,2014,2
2014-02-01,Centro,Hospital Arcebispo João Crisóstomo - Cantanhede,"40.3470015, -8.5933462",79615.56,0.0,0.0,2014,2
2014-02-01,Centro,"Hospital Distrital Figueira da Foz, E. P. E.","40.117897, -8.8586755",5885345.89,4237788.24,2756611.86,2014,2
2014-02-01,Lisboa e Vale do Tejo,"Hospital Fernando Fonseca, E. P. E.","38.7422257, -9.2264834",18577441.37,1827317.3,198171.01,2014,2
2014-02-01,Norte,"Hospital Distrital S.Maria Maior, E. P. E. - Barcelos","41.5324234, -8.6171561",1209697.35,540881.63,0.0,2014,2
2014-02-01,Serviços Centrais,"Instituto Português Do Sangue e Da Transplantação, IP","38.7567758, -9.1505021",4095658.61,3226437.88,3226437.88,2014,2
2014-03-01,Lisboa e Vale do Tejo,"Centro Hospitalar Universitário de Lisboa Central, E. P. E.","38.7166948, -9.1371248",156079585.53,116555539.28,72526516.9,2014,3
2014-03-01,Norte,"Centro Hospitalar Universitário de São João, E. P. E.","41.1831056, -8.6010558",34025705.83,23494142.09,17904.310000002384,2014,3
2014-03-01,Alentejo,"Hospital Espírito Santo de Évora, E. P. E.","38.5684861, -7.9032848",8960819.32,1441012.45,0.0,2014,3
2014-03-01,Serviços Centrais,Instituto Nacional Saúde Dr. Ricardo Jorge - Lisboa,"38.7643827, -9.1663422",143836.82,9392.42,0.0,2014,3
2014-03-01,Serviços Centrais,"Instituto Português Do Sangue e Da Transplantação, IP","38.7567758, -9.1505021",1559523.89,1255700.82,1255700.82,2014,3
2014-04-01,Lisboa e Vale do Tejo,"Centro Hospitalar de Lisboa - Zona Ocidental, E. P. E.","38.708454, -9.216985",74265819.95,53102130.56,34947099.08,2014,4
2014-04-01,Lisboa e Vale do Tejo,"Centro Hospitalar de Setúbal, E. P. E.","38.5283754, -8.8818638",88110463.86,78379393.68,69451210.98,2014,4
2014-04-01,Algarve,"Centro Hospitalar Universitário do Algarve, E.P.E","37.0238973, -7.9281554",51382787.0,36525818.0,29103459.0,2014,4
2014-04-01,Centro,"Centro Hospitalar do Baixo Vouga, E. P. E.","40.6362453, -8.6543716",48233909.41,39270319.43,34269001.31,2014,4
2014-04-01,Norte,"Centro Hospitalar Trás-os-Montes e Alto Douro, E. P. E.","41.3031784, -7.7515252",24550124.67,12386925.09,6091036.24,2014,4
2014-04-01,Centro,Hospital Arcebispo João Crisóstomo - Cantanhede,"40.3470015, -8.5933462",136923.52,1776.89,0.0,2014,4
2014-04-01,Norte,"Hospital Distrital S.Maria Maior, E. P. E. - Barcelos","41.5324234, -8.6171561",1174862.64,620108.78,0.0,2014,4
2014-04-01,Serviços Centrais,Instituto Nacional Saúde Dr. Ricardo Jorge - Lisboa,"38.7643827, -9.1663422",276314.02,71529.67,0.0,2014,4
2014-04-01,Alentejo,"Unidade Local de Saúde do Litoral Alentejano, E. P. E.","38.0162314, -8.6956768",4391348.47,3388061.32,377141.85,2014,4
2014-05-01,Lisboa e Vale do Tejo,"Instituto Português de Oncologia de Lisboa, E. P. E.","38.7396768, -9.1634516",24349818.33,15259028.96,4572744.58,2014,5
2014-05-01,Serviços Centrais,"Administração Central do Sistema de Saúde, I.P","38.759209, -9.148981",44152.3,44152.3,0.0,2014,5
2014-05-01,Lisboa e Vale do Tejo,Administração Regional de Saúde de Lisboa e Vale do Tejo,"38.7490049, -9.1417844",62187817.47,2247233.58,809320.86,2014,5
2014-05-01,Centro,"Centro Hospitalar Universitário Cova da Beira, E. P. E.","40.2804158, -7.4922407",26732276.08,25500479.07,19917502.72,2014,5
2014-05-01,Centro,"Centro Hospitalar e Universitário de Coimbra, E. P. E.","40.2191523, -8.4098211",97985061.94,73846167.27,39932371.01,2014,5
2014-05-01,Lisboa e Vale do Tejo,"Centro Hospitalar Universitário Lisboa Norte, E. P. E.","38.7500861, -9.1616116",288711372.0,232564409.87,198257417.06,2014,5
2014-05-01,Centro,"Centro Hospitalar Tondela-Viseu, E. P. E.","40.516364, -8.0827433",6891871.3,-13691.61,22061.98,2014,5
2014-05-01,Norte,"Centro Hospitalar Vila Nova Gaia/Espinho, E. P. E.","41.1094138, -8.5972617",16064737.23,1615516.65,197017.72999999975,2014,5
2014-05-01,Centro,Hospital Rovisco Pais,"40.297919, -8.7707806",193444.88,82109.63,82109.63,2014,5
2014-05-01,Norte,"Hospital Distrital S.Maria Maior, E. P. E. - Barcelos","41.5324234, -8.6171561",1282005.05,646382.95,0.0,2014,5
2014-05-01,Norte,"Instituto Português de Oncologia do Porto, E. P. E.","41.1785642, -8.6062881",9007438.6,465411.03,-599238.96,2014,5
2014-05-01,Centro,"Unidade Local de Saúde da Guarda, E. P. E.","40.5309916, -7.2734793",33069884.06,27576373.09,21843300.29,2014,5
2014-05-01,Centro,"Unidade Local de Saúde de Castelo Branco, E. P. E.","39.8212263, -7.4981271",4137804.87,171735.35,8980.09,2014,5
2014-06-01,Norte,"Centro Hospitalar Alto Ave, E. P. E.","41.4387173, -8.3086907",6942209.01,6094126.05,2338005.98,2014,6
2014-06-01,Lisboa e Vale do Tejo,"Centro Hospitalar Universitário de Lisboa Central, E. P. E.","38.7166948, -9.1371248",159412560.06,116618016.63,80096820.0,2014,6
2014-06-01,Norte,"Centro Hospitalar Universitário do Porto, E. P. E.","41.1472498, -8.6172617",80572425.86,46773347.08,29075142.4,2014,6
2014-06-01,Norte,"Centro Hospitalar Póvoa Varzim / Vila do Conde, E. P. E.","41.3828711, -8.7589945",12073086.24,10698588.65,9179007.22,2014,6
2014-06-01,Lisboa e Vale do Tejo,"Centro Hospitalar Psiquiátrico de Lisboa, SPA","38.7569771, -9.1460705",1632080.2,0.0,0.0,2014,6
2014-06-01,Centro,"Hospital Distrital Figueira da Foz, E. P. E.","40.117897, -8.8586755",6678289.92,5263242.05,3585238.35,2014,6
2014-06-01,Alentejo,"Hospital Espírito Santo de Évora, E. P. E.","38.5684861, -7.9032848",9226738.3,2607213.11,0.0,2014,6
2014-06-01,Lisboa e Vale do Tejo,"Hospital Garcia de Orta, E. P. E. - Almada","38.6658713, -9.1822554",41159080.41,27129612.19,12256019.44,2014,6
2014-06-01,Centro,"Instituto Português de Oncologia de Coimbra, E. P. E.","40.2162514, -8.4103814",2502651.32,0.0,0.0,2014,6
2014-07-01,Alentejo,Administração Regional de Saúde do Alentejo,"38.5658579, -7.9136262",8146451.33,1291532.7,159427.75,2014,7
2014-07-01,Centro,Administração Regional de Saúde do Centro,"40.2038123, -8.4216163",33576433.71,13045178.39,2324627.96,2014,7
2014-07-01,Lisboa e Vale do Tejo,Administração Regional de Saúde de Lisboa e Vale do Tejo,"38.7490049, -9.1417844",63546848.98,3456101.11,708364.5,2014,7
2014-07-01,Lisboa e Vale do Tejo,"Centro Hospitalar do Barreiro - Montijo, E. P. E.","38.6554005, -9.0592392",37465508.94,31668432.13,25887915.79,2014,7
2014-07-01,Algarve,"Centro Hospitalar Universitário do Algarve, E.P.E","37.0238973, -7.9281554",60361243.0,47295868.0,34985187.0,2014,7
2014-07-01,Norte,"Centro Hospitalar Médio Ave, E. P. E.","41.3423984, -8.4802503",7954839.12,3863480.35,1455499.42,2014,7
2014-07-01,Lisboa e Vale do Tejo,"Centro Hospitalar Médio Tejo, E. P. E.","39.478072, -8.5404429",50699680.88,46525248.04,40892580.24,2014,7
2014-07-01,Centro,Hospital Rovisco Pais,"40.297919, -8.7707806",215955.0,82873.0,82873.0,2014,7
2014-07-01,Lisboa e Vale do Tejo,"Hospital Garcia de Orta, E. P. E. - Almada","38.6658713, -9.1822554",41939952.84,28660072.67,14683489.09,2014,7
2014-07-01,Norte,"Unidade Local de Saúde de Matosinhos, E. P. E.","41.1794456, -8.6745115",39392103.97,35322615.08,24153934.61,2014,7
2014-07-01,Norte,"Unidade Local de Saúde do Alto Minho, E. P. E.","41.7056054, -8.8252713",12982359.05,1929149.21,1322.6299999998882,2014,7
2014-08-01,Centro,Administração Regional de Saúde do Centro,"40.2038123, -8.4216163",42894015.9,19766985.65,2696300.320000004,2014,8
2014-08-01,Centro,"Centro Hospitalar do Baixo Vouga, E. P. E.","40.6362453, -8.6543716",51248117.25,42794486.44,37640245.7,2014,8
2014-08-01,Norte,"Centro Hospitalar Médio Ave, E. P. E.","41.3423984, -8.4802503",7929637.9,3176436.68,851667.44,2014,8
2014-08-01,Norte,"Centro Hospitalar Universitário do Porto, E. P. E.","41.1472498, -8.6172617",71350759.21,41863782.45,22400363.28,2014,8
2014-08-01,Centro,"Centro Hospitalar e Universitário de Coimbra, E. P. E.","40.2191523, -8.4098211",119258212.37,94488404.75,61771190.38,2014,8
2014-08-01,Centro,Hospital Rovisco Pais,"40.297919, -8.7707806",192340.36,82875.16,83699.0,2014,8
2014-08-01,Centro,"Hospital Distrital Figueira da Foz, E. P. E.","40.117897, -8.8586755",6536116.7,5128238.55,3570326.26,2014,8
2014-08-01,Norte,"Unidade Local de Saúde de Matosinhos, E. P. E.","41.1794456, -8.6745115",40175722.36,33068631.12,22572019.63,2014,8
2014-08-01,Norte,"Unidade Local de Saúde do Alto Minho, E. P. E.","41.7056054, -8.8252713",12054231.39,502064.76,87004.22,2014,8
2014-09-01,Serviços Centrais,"Administração Central do Sistema de Saúde, I.P","38.759209, -9.148981",556618.92,556618.92,0.0,2014,9
2014-09-01,Norte,Administração Regional de Saúde do Norte,"41.1576321, -8.6066408",111058112.71,30721953.98,11444260.51,2014,9
2014-09-01,Norte,"Centro Hospitalar Alto Ave, E. P. E.","41.4387173, -8.3086907",6699243.53,6409445.71,3722639.05,2014,9
2014-09-01,Algarve,"Centro Hospitalar Universitário do Algarve, E.P.E","37.0238973, -7.9281554",47718141.0,36103838.0,32970277.0,2014,9
2014-09-01,Centro,"Centro Hospitalar do Baixo Vouga, E. P. E.","40.6362453, -8.6543716",51884623.19,43500294.53,38405950.06,2014,9
2014-09-01,Norte,"Centro Hospitalar Trás-os-Montes e Alto Douro, E. P. E.","41.3031784, -7.7515252",27012552.34,14998081.19,7691170.66,2014,9
2014-09-01,Norte,"Instituto Português de Oncologia do Porto, E. P. E.","41.1785642, -8.6062881",9220806.85,228411.58,-435378.79,2014,9
2014-09-01,Centro,"Unidade Local de Saúde da Guarda, E. P. E.","40.5309916, -7.2734793",41316336.16,33580110.11,27367620.52,2014,9
2014-09-01,Norte,"Unidade Local de Saúde de Matosinhos, E. P. E.","41.1794456, -8.6745115",41220866.56,34601611.62,23952096.55,2014,9
2014-10-01,Serviços Centrais,"Administração Central do Sistema de Saúde, I.P","38.759209, -9.148981",822859.03,822859.03,0.0,2014,10
2014-10-01,Alentejo,Administração Regional de Saúde do Alentejo,"38.5658579, -7.9136262",20468792.08,13684057.62,77122.33999999985,2014,10
2014-10-01,Centro,"Centro Hospitalar Universitário Cova da Beira, E. P. E.","40.2804158, -7.4922407",30005619.44,27849240.17,23954030.37,2014,10
2014-10-01,Centro,"Centro Hospitalar de Leiria, E. P. E.","39.7414812, -8.7982706",4622092.21,1024488.18,100489.73,2014,10
2014-10-01,Centro,"Centro Hospitalar do Baixo Vouga, E. P. E.","40.6362453, -8.6543716",52165732.63,44110134.74,38723924.53,2014,10
2014-10-01,Lisboa e Vale do Tejo,"Centro Hospitalar do Oeste, SPA","39.4054629, -9.1258493",3372101.23,734144.35,54320.14,2014,10
2014-10-01,Norte,"Centro Hospitalar Universitário do Porto, E. P. E.","41.1472498, -8.6172617",68441018.5,33907958.42,13294716.37,2014,10
2014-10-01,Lisboa e Vale do Tejo,"Centro Hospitalar Universitário Lisboa Norte, E. P. E.","38.7500861, -9.1616116",304493415.12,242558409.59,198805742.82,2014,10
2014-10-01,Centro,"Centro Hospitalar Tondela-Viseu, E. P. E.","40.516364, -8.0827433",8353255.38,63591.78,49599.88,2014,10
2014-10-01,Centro,Hospital Dr. Francisco Zagalo - Ovar,"40.8571967, -8.6318023",226955.69,0.0,0.0,2014,10
2014-10-01,Alentejo,"Hospital Espírito Santo de Évora, E. P. E.","38.5684861, -7.9032848",9065941.03,2505000.3,0.0,2014,10
2014-10-01,Lisboa e Vale do Tejo,"Hospital Fernando Fonseca, E. P. E.","38.7422257, -9.2264834",22689941.72,5820467.97,1161566.33,2014,10
2014-10-01,Serviços Centrais,Instituto Nacional Saúde Dr. Ricardo Jorge - Lisboa,"38.7643827, -9.1663422",982110.89,674700.11,0.0,2014,10
2014-10-01,Serviços Centrais,"Instituto Português Do Sangue e Da Transplantação, IP","38.7567758, -9.1505021",1962638.77,377982.44,58068.9,2014,10
2014-10-01,Centro,"Unidade Local de Saúde da Guarda, E. P. E.","40.5309916, -7.2734793",39829219.01,32878580.95,27113192.33,2014,10
2014-10-01,Centro,"Unidade Local de Saúde de Castelo Branco, E. P. E.","39.8212263, -7.4981271",3974392.61,176576.85,9227.32,2014,10
2014-11-01,Centro,Administração Regional de Saúde do Centro,"40.2038123, -8.4216163",50814549.66,26652199.94,5696647.2,2014,11
2014-11-01,Norte,Administração Regional de Saúde do Norte,"41.1576321, -8.6066408",83974553.84,5646259.59,1464018.1,2014,11
2014-11-01,Lisboa e Vale do Tejo,"Centro Hospitalar de Lisboa - Zona Ocidental, E. P. E.","38.708454, -9.216985",68390889.34,46656147.96,33136607.82,2014,11
2014-11-01,Lisboa e Vale do Tejo,"Centro Hospitalar de Setúbal, E. P. E.","38.5283754, -8.8818638",94193427.79,85862169.71,77238079.35,2014,11
2014-11-01,Algarve,"Centro Hospitalar Universitário do Algarve, E.P.E","37.0238973, -7.9281554",50129096.0,37443301.0,32207022.0,2014,11
2014-11-01,Norte,"Centro Hospitalar Universitário do Porto, E. P. E.","41.1472498, -8.6172617",64279176.87,25735303.2,10529809.98,2014,11
2014-11-01,Norte,"Centro Hospitalar de Entre o Douro e Vouga, E. P. E.","40.9293884, -8.5458794",3508349.12,498239.73,34502.03,2014,11
2014-11-01,Lisboa e Vale do Tejo,"Centro Hospitalar Psiquiátrico de Lisboa, SPA","38.7569771, -9.1460705",1642544.75,752947.67,0.0,2014,11
2014-11-01,Centro,Hospital Arcebispo João Crisóstomo - Cantanhede,"40.3470015, -8.5933462",94729.82,4968.66,0.0,2014,11
2014-11-01,Lisboa e Vale do Tejo,"Hospital Distrital Santarém, E. P. E.","39.2410946, -8.6937515",50792045.96,49488285.88,43280436.68,2014,11
2014-11-01,Alentejo,"Hospital Espírito Santo de Évora, E. P. E.","38.5684861, -7.9032848",8676216.62,1760040.1,0.0,2014,11
2014-11-01,Norte,"Hospital Distrital S.Maria Maior, E. P. E. - Barcelos","41.5324234, -8.6171561",1411950.95,1411950.95,152777.95,2014,11
2014-11-01,Alentejo,"Unidade Local de Saúde do Baixo Alentejo, E. P. E.","38.014123, -7.8721227",44040735.73,38178266.32,33435535.43,2014,11
2014-12-01,Serviços Centrais,"Administração Central do Sistema de Saúde, I.P","38.759209, -9.148981",356732.19999999995,356732.19999999995,0.0,2014,12
2014-12-01,Algarve,Administração Regional de Saúde do Algarve,"37.0272677, -7.9490091",11937305.9,14903.6,0.0,2014,12
2014-12-01,Norte,"Centro Hospitalar Universitário de São João, E. P. E.","41.1831056, -8.6010558",22277684.65,9663405.98,32780.64999999851,2014,12
2014-12-01,Lisboa e Vale do Tejo,"Centro Hospitalar Universitário Lisboa Norte, E. P. E.","38.7500861, -9.1616116",214139089.27,148771807.64,114177555.7,2014,12
2014-12-01,Centro,Hospital Dr. Francisco Zagalo - Ovar,"40.8571967, -8.6318023",0.0,0.0,0.0,2014,12
2014-12-01,Lisboa e Vale do Tejo,"Hospital Garcia de Orta, E. P. E. - Almada","38.6658713, -9.1822554",35508161.08,20761643.18,10605108.0,2014,12
2014-12-01,Lisboa e Vale do Tejo,Instituto de Oftalmologia Dr. Gama Pinto,"38.7218793, -9.144249",19457.0,10317.0,6562.0,2014,12
2014-12-01,Centro,"Instituto Português de Oncologia de Coimbra, E. P. E.","40.2162514, -8.4103814",1166140.96,0.0,0.0,2014,12
2014-12-01,Alentejo,"Unidade Local de Saúde do Baixo Alentejo, E. P. E.","38.014123, -7.8721227",39133061.48,32069300.34,26580755.2,2014,12
2015-01-01,Algarve,Administração Regional de Saúde do Algarve,"37.0272677, -7.9490091",12233108.93,46963.0,0.0,2015,1
2015-01-01,Lisboa e Vale do Tejo,Administração Regional de Saúde de Lisboa e Vale do Tejo,"38.7490049, -9.1417844",52106590.94,694371.42,13238.200000000186,2015,1
2015-01-01,Norte,"Centro Hospitalar de Entre o Douro e Vouga, E. P. E.","40.9293884, -8.5458794",3930342.58,708090.57,20136.52,2015,1
2015-01-01,Norte,"Centro Hospitalar Póvoa Varzim / Vila do Conde, E. P. E.","41.3828711, -8.7589945",10760584.0,9367145.41,8141507.0,2015,1
2015-01-01,Norte,"Centro Hospitalar do Tâmega e Sousa, E. P. E.","41.2494561, -8.264901",3332680.62,85729.66,0.0,2015,1
2015-01-01,Centro,"Hospital Distrital Figueira da Foz, E. P. E.","40.117897, -8.8586755",2182281.84,974759.02,135648.39,2015,1
2015-01-01,Lisboa e Vale do Tejo,"Hospital Distrital Santarém, E. P. E.","39.2410946, -8.6937515",46659880.31,45463375.3,38724765.14,2015,1
2015-01-01,Centro,Hospital Dr. Francisco Zagalo - Ovar,"40.8571967, -8.6318023",53810.09,0.0,0.0,2015,1
2015-01-01,Centro,"Instituto Português de Oncologia de Coimbra, E. P. E.","40.2162514, -8.4103814",1372443.58,0.0,0.0,2015,1
2015-01-01,Norte,"Instituto Português de Oncologia do Porto, E. P. E.","41.1785642, -8.6062881",6276575.63,33506.25,-378941.47,2015,1
2015-02-01,Lisboa e Vale do Tejo,"Instituto Português de Oncologia de Lisboa, E. P. E.","38.7396768, -9.1634516",23804101.94,14392380.66,3010815.51,2015,2
2015-02-01,Centro,Administração Regional de Saúde do Centro,"40.2038123, -8.4216163",49353044.09,22782413.14,2221513.97,2015,2
2015-02-01,Lisboa e Vale do Tejo,Administração Regional de Saúde de Lisboa e Vale do Tejo,"38.7490049, -9.1417844",63361618.94,737415.97,5495.98999999999,2015,2
2015-02-01,Lisboa e Vale do Tejo,"Centro Hospitalar do Barreiro - Montijo, E. P. E.","38.6554005, -9.0592392",28367951.49,22890447.19,19575881.69,2015,2
2015-02-01,Lisboa e Vale do Tejo,"Centro Hospitalar de Lisboa - Zona Ocidental, E. P. E.","38.708454, -9.216985",71773252.17,48200005.65,31488263.53,2015,2
2015-02-01,Norte,"Centro Hospitalar Universitário de São João, E. P. E.","41.1831056, -8.6010558",25526579.66,10700787.1,87755.5700000003,2015,2
2015-02-01,Centro,"Centro Hospitalar e Universitário de Coimbra, E. P. E.","40.2191523, -8.4098211",90266061.13,79764836.98,42223211.8,2015,2
2015-02-01,Norte,"Centro Hospitalar Póvoa Varzim / Vila do Conde, E. P. E.","41.3828711, -8.7589945",11159172.86,9756378.18,8467025.92,2015,2
2015-02-01,Centro,Hospital Rovisco Pais,"40.297919, -8.7707806",65250.26,-3311.18,-2934.82,2015,2
2015-02-01,Lisboa e Vale do Tejo,"Hospital Garcia de Orta, E. P. E. - Almada","38.6658713, -9.1822554",34176096.29,22082918.94,12248739.73,2015,2
2015-02-01,Serviços Centrais,Instituto Nacional Saúde Dr. Ricardo Jorge - Lisboa,"38.7643827, -9.1663422",984426.16,919705.71,0.0,2015,2
2015-02-01,Norte,"Unidade Local de Saúde do Alto Minho, E. P. E.","41.7056054, -8.8252713",11339724.31,0.0,0.0,2015,2
2015-02-01,Alentejo,"Unidade Local de Saúde do Norte Alentejano, E. P. E.","39.3003425, -7.4263845",6054421.91,3200728.57,812470.48,2015,2
2015-03-01,Lisboa e Vale do Tejo,"Instituto Português de Oncologia de Lisboa, E. P. E.","38.7396768, -9.1634516",25713935.51,14450336.75,3537140.54,2015,3
2015-03-01,Serviços Centrais,"Administração Central do Sistema de Saúde, I.P","38.759209, -9.148981",573103.44,573103.44,0.0,2015,3
2015-03-01,Norte,Administração Regional de Saúde do Norte,"41.1576321, -8.6066408",101782726.24,19657519.02,5707969.64,2015,3
2015-03-01,Lisboa e Vale do Tejo,"Centro Hospitalar Universitário de Lisboa Central, E. P. E.","38.7166948, -9.1371248",134226991.83,104334345.59,55594249.32,2015,3
2015-03-01,Algarve,"Centro Hospitalar Universitário do Algarve, E.P.E","37.0238973, -7.9281554",37477285.0,24898317.0,19441523.0,2015,3
2015-03-01,Centro,"Centro Hospitalar e Universitário de Coimbra, E. P. E.","40.2191523, -8.4098211",88968754.12,72894291.47,38260010.67,2015,3
2015-03-01,Lisboa e Vale do Tejo,"Centro Hospitalar Psiquiátrico de Lisboa, SPA","38.7569771, -9.1460705",1147533.23,244127.3,0.0,2015,3
2015-03-01,Lisboa e Vale do Tejo,"Hospital Distrital Santarém, E. P. E.","39.2410946, -8.6937515",47478660.41,46220099.35,39841339.86,2015,3
2015-03-01,Norte,"Instituto Português de Oncologia do Porto, E. P. E.","41.1785642, -8.6062881",6985426.39,-777617.31,-346944.35,2015,3
2015-03-01,Norte,"Unidade Local de Saúde de Matosinhos, E. P. E.","41.1794456, -8.6745115",38948524.32,30785540.91,20384589.91,2015,3
2015-03-01,Norte,"Unidade Local de Saúde do Alto Minho, E. P. E.","41.7056054, -8.8252713",11794288.12,2150.16,0.0,2015,3
2015-03-01,Centro,"Unidade Local de Saúde de Castelo Branco, E. P. E.","39.8212263, -7.4981271",3514954.09,-5331.96,-37738.61,2015,3
2015-04-01,Centro,"Centro Hospitalar Universitário Cova da Beira, E. P. E.","40.2804158, -7.4922407",16692292.09,12950864.91,8833488.24,2015,4
2015-04-01,Norte,"Centro Hospitalar Universitário de São João, E. P. E.","41.1831056, -8.6010558",47863899.64,16846481.76,526037.3500000015,2015,4
2015-04-01,Norte,"Centro Hospitalar Vila Nova Gaia/Espinho, E. P. E.","41.1094138, -8.5972617",23496619.07,5556260.18,75391.16000000015,2015,4
2015-04-01,Norte,"Hospital da Senhora da Oliveira Guimarães, E. P. E.","41.4387173, -8.3086907",11235287.63,5119907.18,727432.48,2015,4
2015-04-01,Norte,"Hospital de Magalhães Lemos, E. P. E.","41.1764649, -8.6649823",1371717.09,118776.11,-1553.479999999996,2015,4
2015-04-01,Centro,"Unidade Local de Saúde da Guarda, E. P. E.","40.5309916, -7.2734793",25978610.16,20718324.41,16127893.88,2015,4
2015-04-01,Norte,"Unidade Local de Saúde do Nordeste, E. P. E.","41.8056532, -6.7888197",17696322.06,11447160.34,7863739.16,2015,4
2015-04-01,Alentejo,"Unidade Local de Saúde do Norte Alentejano, E. P. E.","39.3003425, -7.4263845",6426240.26,1603446.47,-85912.06999999983,2015,4
2015-04-01,Alentejo,"Unidade Local de Saúde do Litoral Alentejano, E. P. E.","38.0162314, -8.6956768",3278278.0,2121069.0,7533.0,2015,4
2015-05-01,Lisboa e Vale do Tejo,"Instituto Português de Oncologia de Lisboa, E. P. E.","38.7396768, -9.1634516",23367057.63,12510374.54,791970.07,2015,5
2015-05-01,Norte,Administração Regional de Saúde do Norte,"41.1576321, -8.6066408",115608333.32,27840339.0,7376252.3,2015,5
2015-05-01,Centro,"Centro Hospitalar Universitário Cova da Beira, E. P. E.","40.2804158, -7.4922407",17799333.38,14281278.31,10081610.72,2015,5
2015-05-01,Norte,"Centro Hospitalar Universitário de São João, E. P. E.","41.1831056, -8.6010558",40083972.85,34579029.08,46014.490000002086,2015,5
2015-05-01,Centro,"Centro Hospitalar do Baixo Vouga, E. P. E.","40.6362453, -8.6543716",16049558.9,6668304.9,3367926.67,2015,5
2015-05-01,Lisboa e Vale do Tejo,"Centro Hospitalar Psiquiátrico de Lisboa, SPA","38.7569771, -9.1460705",1178758.25,287207.57,0.0,2015,5
2015-05-01,Centro,Hospital Rovisco Pais,"40.297919, -8.7707806",146122.4,7291.51,-2852.5,2015,5
2015-05-01,Serviços Centrais,"Instituto Português Do Sangue e Da Transplantação, IP","38.7567758, -9.1505021",960490.37,450029.84,-1418.030000000028,2015,5
2015-05-01,Alentejo,"Unidade Local de Saúde do Litoral Alentejano, E. P. E.","38.0162314, -8.6956768",2703364.0,965994.0,206613.0,2015,5
2015-06-01,Algarve,Administração Regional de Saúde do Algarve,"37.0272677, -7.9490091",7974551.1,0.0,0.0,2015,6
2015-06-01,Centro,Administração Regional de Saúde do Centro,"40.2038123, -8.4216163",45619721.52,25224945.25,7948735.46,2015,6
2015-06-01,Norte,Administração Regional de Saúde do Norte,"41.1576321, -8.6066408",104133413.87,19491815.71,10967827.43,2015,6
2015-06-01,Norte,"Centro Hospitalar Universitário de São João, E. P. E.","41.1831056, -8.6010558",30128008.76,24046075.26,180871.19999999923,2015,6
2015-06-01,Lisboa e Vale do Tejo,"Centro Hospitalar de Setúbal, E. P. E.","38.5283754, -8.8818638",45977118.34,33552926.97,23433976.72,2015,6
2015-06-01,Norte,"Centro Hospitalar Universitário do Porto, E. P. E.","41.1472498, -8.6172617",87169489.22,35835676.9,16585394.1,2015,6
2015-06-01,Centro,"Centro Hospitalar e Universitário de Coimbra, E. P. E.","40.2191523, -8.4098211",111116881.18,94361839.48,50098976.46,2015,6
2015-06-01,Centro,Hospital Arcebispo João Crisóstomo - Cantanhede,"40.3470015, -8.5933462",166449.24,69220.74,0.0,2015,6
