tempo,regiao,entidade,localizacao_geografica,modalidade_de_vinculacao,no_trabalhadores,ano,mes
2020-10-01,Lisboa e Vale do Tejo,"Centro Hospitalar Barreiro/Montijo, E.P.E.","38.6554005, -9.0592392",P. Serviços (Tarefas),117.0,2020,10
2020-10-01,Lisboa e Vale do Tejo,"Centro Hospitalar Barreiro/Montijo, E.P.E.","38.6554005, -9.0592392",P. Serviços (Avenças),0.0,2020,10
2020-10-01,Lisboa e Vale do Tejo,"Centro Hospitalar Médio Tejo, E.P.E.","39.478072, -8.5404429",Nomeação Transitória p/ Tempo determinável,0.0,2020,10
2020-10-01,Lisboa e Vale do Tejo,"Centro Hospitalar Médio Tejo, E.P.E.","39.478072, -8.5404429",CT em Funções Públicas a Termo Resolutivo Certo,2.0,2020,10
2020-10-01,Lisboa e Vale do Tejo,Centro Hospitalar Psiquiátrico de Lisboa,"38.7569771, -9.1460705",Cargo Político / Mandato,2.0,2020,10
2020-10-01,Lisboa e Vale do Tejo,"Centro Hospitalar Universitário Lisboa Central, E.P.E.","38.7166948, -9.1371248",Nomeação Transitória p/ Tempo determinável,0.0,2020,10
2020-10-01,Lisboa e Vale do Tejo,"Centro Hospitalar Universitário Lisboa Central, E.P.E.","38.7166948, -9.1371248",CTR incerto no âmbito do Código Trabalho,206.0,2020,10
2020-10-01,Lisboa e Vale do Tejo,"Centro Hospitalar de Lisboa Ocidental, E.P.E.","38.708454, -9.216985",Comissão de Serviço no âmbito do LTFP,6.0,2020,10
2020-10-01,Lisboa e Vale do Tejo,"Centro Hospitalar de Lisboa Ocidental, E.P.E.","38.708454, -9.216985",Comissão de Serviço no âmbito do Código Trabalho,1.0,2020,10
2020-10-01,Lisboa e Vale do Tejo,"Centro Hospitalar do Oeste, E.P.E.","39.4054629, -9.1258493",CT em Funções Públicas p/ Tempo Indeterminado,1452.0,2020,10
2020-10-01,Lisboa e Vale do Tejo,"Centro Hospitalar do Oeste, E.P.E.","39.4054629, -9.1258493",CT em Funções Públicas a Termo Resolutivo Certo,1.0,2020,10
2020-10-01,Região de Sa,,,,,2020,10
