tempo,regiao,entidade,localizacao_geografica,taxa_de_utilizacao_global_de_consultas_medicas_1_ano,no_utentes_pelo_menos_1_consulta_medicas_presencial_ou_nao_presencial_1_ano,taxa_de_utilizacao_de_consultas_medicas_3_anos,no_utentes_com_pelo_menos_1_consulta_medica_em_3_anos,ano,mes
2017-04-01,Lisboa e Vale do Tejo,Área dos CSP da ULS Estuário do Tejo,"38.9528113, -8.9911154",41.36983,93097,74.53874,167739,2017,4
2017-04-01,Lisboa e Vale do Tejo,ACES Lisboa Ocidental e Oeiras,"38.6914388, -9.3184304",37.07499,89938,71.01252,172265,2017,4
2017-04-01,Norte,ACES Entre Douro e Vouga I - Feira e Arouca,"40.9263169, -8.5478813",53.1996,81522,87.39216,133918,2017,4
2017-04-01,Norte,ACES Tâmega III - Vale do Sousa Norte,"41.2793583, -8.2787457",54.66503,87024,89.68246,142770,2017,4
2017-04-01,Norte,ACES Tâmega I - Baixo Tâmega,"41.2719719, -8.0791631",54.03041,91266,87.07346,147081,2017,4
2017-04-01,Norte,ACES Ave / Famalicão,"41.3835805, -8.4157518",51.63602,63613,87.91834,108311,2017,4
2017-05-01,Alentejo,Área dos CSP da ULS Alentejo Central,"38.8442031, -7.5826619",60.3674,100295,87.96805,146151,2017,5
2017-05-01,Algarve,ACES Algarve III - Algarve Sotavento,"37.383008, -7.7293275",52.15853,28888,81.64304,45218,2017,5
2017-05-01,Algarve,ACES Algarve I - Algarve Central,"37.0274264, -7.9395984",44.44848,105238,75.14825,177924,2017,5
2017-05-01,Centro,ACES Pinhal Litoral,"39.7495331, -8.807683",53.36416,139876,83.7095,219416,2017,5
2017-05-01,Lisboa e Vale do Tejo,Área dos CSP da ULS Lezíria,"39.2371689, -8.6908895",53.89478,104447,82.55968,159999,2017,5
2017-05-01,Lisboa e Vale do Tejo,ACES Médio Tejo,"39.478072, -8.5404429",54.43028,122706,83.53731,188324,2017,5
2017-05-01,Norte,ACES Grande Porto VII - Gaia,"41.1278433, -8.580396",54.83903,83346,84.96213,129128,2017,5
2017-05-01,Norte,ACES Tâmega I - Baixo Tâmega,"41.2719719, -8.0791631",58.87626,99442,87.43339,147675,2017,5
2017-05-01,Norte,"ACES Alto Ave - Guimarães, Vizela e Terras de Basto","41.4417064, -8.1722408",59.86157,160951,90.41737,243107,2017,5
2017-05-01,Norte,ACES Entre Douro e Vouga II - Aveiro Norte,"40.8472225, -8.4656674",57.52417,66831,89.40945,103875,2017,5
2017-06-01,Alentejo,Área dos CSP da ULS Baixo Alentejo,"38.0153039, -7.8627308",61.63969,76162,86.74652,107184,2017,6
2017-06-01,Centro,ACES Beira Interior Sul,"39.8211367, -7.5036651",57.52229,41798,84.42007,61343,2017,6
2017-06-01,Centro,ACES Pinhal Litoral,"39.7495331, -8.807683",56.90237,149371,84.06577,220676,2017,6
2017-06-01,Lisboa e Vale do Tejo,ACES Oeste Norte,"39.410844, -9.1396215",56.6529,101671,84.55838,151751,2017,6
2017-06-01,Lisboa e Vale do Tejo,ACES Loures / Odivelas,"38.8012718, -9.1137868",47.46918,168602,74.62681,265061,2017,6
2017-06-01,Norte,Área dos CSP da ULS Póvoa Varzim / Vila Conde,"41.355519, -8.746653",59.12188,87809,89.33491,132682,2017,6
2017-06-01,Norte,ACES Grande Porto II - Gondomar,"41.1738444, -8.5612238",62.60195,103769,87.86619,145647,2017,6
2017-06-01,Norte,ACES Entre Douro e Vouga II - Aveiro Norte,"40.8472225, -8.4656674",61.28122,71229,89.77399,104347,2017,6
2017-07-01,Alentejo,Área dos CSP da ULS Baixo Alentejo,"38.0153039, -7.8627308",63.82459,78914,87.02464,107599,2017,7
2017-07-01,Algarve,ACES Algarve II - Algarve Barlavento,"37.1387554, -8.5445093",48.5035,77609,77.15287,123450,2017,7
2017-07-01,Lisboa e Vale do Tejo,ACES Amadora,"38.7573081, -9.23429",47.49134,81583,72.68039,124854,2017,7
2017-07-01,Lisboa e Vale do Tejo,ACES Cascais,"38.69904, -9.3818008",43.82698,87636,68.59556,137163,2017,7
2017-07-01,Lisboa e Vale do Tejo,Área dos CSP da ULS Almada / Seixal,"38.6678522, -9.1875777",52.60759,181886,78.35374,270901,2017,7
2017-07-01,Lisboa e Vale do Tejo,Área dos CSP da ULS Estuário do Tejo,"38.9528113, -8.9911154",50.37725,114175,75.55639,171241,2017,7
2017-07-01,Lisboa e Vale do Tejo,ACES Lisboa Central,"38.7306317, -9.1510414",43.96223,124789,68.01712,193070,2017,7
2017-07-01,Norte,ACES Tâmega III - Vale do Sousa Norte,"41.2793583, -8.2787457",66.25132,105649,90.63631,144535,2017,7
2017-07-01,Norte,ACES Entre Douro e Vouga II - Aveiro Norte,"40.8472225, -8.4656674",63.94375,74341,90.1015,104752,2017,7
2017-07-01,Norte,ACES Alto Trás-os-Montes - Alto Tâmega e Barroso,"41.741781, -7.4731648",65.86658,59438,88.17265,79567,2017,7
2017-07-01,Norte,ACES Grande Porto VI - Porto Oriental,"41.1694498, -8.6126428",60.35687,70661,84.97677,99484,2017,7
2017-08-01,Centro,ACES Beira Interior Sul,"39.8211367, -7.5036651",61.82,45013,85.00954,61898,2017,8
2017-08-01,Lisboa e Vale do Tejo,ACES Amadora,"38.7573081, -9.23429",49.55463,85341,72.96418,125656,2017,8
2017-08-01,Norte,ACES Douro I - Marão e Douro Norte,"41.2968711, -7.7483727",69.78759,74351,90.69073,96621,2017,8
2017-08-01,Norte,ACES Entre Douro e Vouga I - Feira e Arouca,"40.9263169, -8.5478813",67.01836,102077,89.14268,135775,2017,8
2017-08-01,Norte,ACES Tâmega III - Vale do Sousa Norte,"41.2793583, -8.2787457",68.67613,109581,90.90573,145051,2017,8
2017-08-01,Norte,ACES Entre Douro e Vouga II - Aveiro Norte,"40.8472225, -8.4656674",66.25918,77074,90.35522,105103,2017,8
2017-08-01,Norte,ACES Grande Porto VII - Gaia,"41.1278433, -8.580396",63.24505,96474,85.82667,130920,2017,8
2017-08-01,Norte,Área dos CSP da ULS Matosinhos,"41.1918541, -8.6590693",65.61032,113517,87.82779,151957,2017,8
2017-09-01,Lisboa e Vale do Tejo,ACES Loures / Odivelas,"38.8012718, -9.1137868",53.97933,193002,75.67432,270572,2017,9
2017-09-01,Lisboa e Vale do Tejo,Área dos CSP da ULS Lezíria,"39.2371689, -8.6908895",63.45031,123178,83.91258,162902,2017,9
2017-09-01,Norte,ACES Grande Porto VII - Gaia,"41.1278433, -8.580396",65.19207,99532,86.10906,131467,2017,9
2017-09-01,Norte,ACES Grande Porto II - Gondomar,"41.1738444, -8.5612238",69.17997,115029,88.63509,147378,2017,9
2017-09-01,Norte,ACES Grande Porto I - Santo Tirso / Trofa,"41.3469246, -8.4822648",68.60015,79511,89.85894,104151,2017,9
2017-09-01,Norte,ACES Douro I - Marão e Douro Norte,"41.2968711, -7.7483727",71.60135,76312,90.94662,96930,2017,9
2017-09-01,Norte,ACES Douro II - Douro Sul,"41.0953745, -7.8123805",68.72289,51169,86.08727,64098,2017,9
2017-09-01,Norte,ACES Tâmega I - Baixo Tâmega,"41.2719719, -8.0791631",69.67275,117779,88.69184,149930,2017,9
2017-10-01,Centro,ACES Pinhal Litoral,"39.7495331, -8.807683",65.64333,173687,85.24181,225543,2017,10
2017-10-01,Lisboa e Vale do Tejo,Área dos CSP da ULS Estuário do Tejo,"38.9528113, -8.9911154",55.61197,126936,76.29954,174156,2017,10
2017-10-01,Lisboa e Vale do Tejo,ACES Sintra,"38.7519209, -9.2753636",52.4589,189587,73.80306,266725,2017,10
2017-10-01,Lisboa e Vale do Tejo,ACES Lisboa Central,"38.7306317, -9.1510414",49.19489,140660,68.9435,197126,2017,10
2017-10-01,Lisboa e Vale do Tejo,Área dos CSP da ULS Almada / Seixal,"38.6678522, -9.1875777",58.71716,204048,79.12837,274979,2017,10
2017-10-01,Norte,ACES Entre Douro e Vouga II - Aveiro Norte,"40.8472225, -8.4656674",70.23174,81827,90.87031,105873,2017,10
2017-10-01,Norte,ACES Alto Trás-os-Montes - Alto Tâmega e Barroso,"41.741781, -7.4731648",71.34983,64593,88.82139,80410,2017,10
2017-10-01,Norte,ACES Cávado II - Gerês / Cabreira,"41.6298661, -8.3596897",71.83353,76479,90.19039,96023,2017,10
2017-10-01,Norte,ACES Cávado I - Braga,"41.5518714, -8.4126362",69.8542,130795,89.66834,167895,2017,10
2017-11-01,Centro,ACES Baixo Mondego,"40.2150023, -8.4071805",69.27878,265752,84.01399,322276,2017,11
2017-11-01,Centro,Área dos CSP da ULS Viseu Dão-Lafões,"40.6565861, -7.9124712",69.84932,188063,85.5828,230424,2017,11
2017-11-01,Centro,ACES Pinhal Litoral,"39.7495331, -8.807683",67.21708,178134,85.49769,226580,2017,11
2017-11-01,Lisboa e Vale do Tejo,Área dos CSP da ULS Estuário do Tejo,"38.9528113, -8.9911154",57.13518,130699,76.6015,175229,2017,11
2017-11-01,Lisboa e Vale do Tejo,ACES Amadora,"38.7573081, -9.23429",54.21498,94031,73.71152,127846,2017,11
2017-11-01,Lisboa e Vale do Tejo,Área dos CSP da ULS Arco Ribeirinho,"38.6672076, -9.0543329",56.15865,123640,76.17482,167708,2017,11
2017-11-01,Lisboa e Vale do Tejo,Área dos CSP da ULS Lezíria,"39.2371689, -8.6908895",66.68365,129607,84.47734,164191,2017,11
2017-11-01,Lisboa e Vale do Tejo,Área dos CSP da ULS Arrábida,"38.5324373, -8.8627453",60.36999,137646,79.75036,181834,2017,11
2017-11-01,Norte,ACES Grande Porto III - Maia / Valongo,"41.2333945, -8.6187474",70.34717,153494,87.46992,190855,2017,11
2017-11-01,Norte,Área dos CSP da ULS Nordeste,"41.8069684, -6.7587977",73.52856,96868,89.76788,118262,2017,11
2017-11-01,Norte,ACES Grande Porto VIII - Espinho / Gaia,"41.0022421, -8.642018",72.55331,132774,89.95202,164614,2017,11
2017-11-01,Norte,Área dos CSP da ULS Alto Minho,"41.7056054, -8.8252713",74.88886,183104,90.4393,221125,2017,11
2017-11-01,Norte,"ACES Alto Ave - Guimarães, Vizela e Terras de Basto","41.4417064, -8.1722408",74.57443,201257,91.93735,248115,2017,11
2017-12-01,Alentejo,Área dos CSP da ULS Litoral Alentejano,"38.3841359, -8.5132031",64.23387,59645,84.24119,78223,2017,12
2017-12-01,Algarve,ACES Algarve I - Algarve Central,"37.0274264, -7.9395984",58.68178,141392,77.67517,187156,2017,12
2017-12-01,Centro,ACES Pinhal Interior Sul,"39.7510898, -7.9203657",79.86257,24406,92.63743,28310,2017,12
2017-12-01,Lisboa e Vale do Tejo,ACES Oeste Norte,"39.410844, -9.1396215",68.8013,123058,86.82825,155301,2017,12
2017-12-01,Norte,Área dos CSP da ULS Matosinhos,"41.1918541, -8.6590693",72.81446,126261,88.87377,154108,2017,12
2018-01-01,Alentejo,Área dos CSP da ULS Baixo Alentejo,"38.0153039, -7.8627308",26.53559,32824,83.69335,103527,2018,1
2018-01-01,Centro,Área dos CSP da ULS Guarda,"40.5353285, -7.2724426",24.57404,36663,83.39276,124417,2018,1
2018-01-01,Centro,ACES Pinhal Litoral,"39.7495331, -8.807683",22.20804,58826,80.79362,214011,2018,1
2018-01-01,Centro,Área dos CSP da ULS Viseu Dão-Lafões,"40.6565861, -7.9124712",26.19972,70390,82.0726,220502,2018,1
2018-01-01,Centro,ACES Beira Interior Sul,"39.8211367, -7.5036651",24.01701,17506,80.91096,58976,2018,1
2018-01-01,Lisboa e Vale do Tejo,ACES Lisboa Central,"38.7306317, -9.1510414",16.02906,45360,64.82476,183445,2018,1
2018-01-01,Lisboa e Vale do Tejo,ACES Lisboa Norte,"38.7396924, -9.168506",16.30383,41377,67.70638,171830,2018,1
2018-01-01,Norte,Área dos CSP da ULS Matosinhos,"41.1918541, -8.6590693",25.3866,44029,84.10289,145863,2018,1
2018-01-01,Norte,ACES Cávado I - Braga,"41.5518714, -8.4126362",23.53965,44239,85.33315,160370,2018,1
2018-01-01,Norte,"ACES Alto Ave - Guimarães, Vizela e Terras de Basto","41.4417064, -8.1722408",26.86793,72444,87.98761,237241,2018,1
2018-01-01,Norte,ACES Tâmega III - Vale do Sousa Norte,"41.2793583, -8.2787457",27.04467,43252,87.62693,140140,2018,1
2018-01-01,Norte,ACES Grande Porto V - Porto Ocidental,"41.1741353, -8.6691662",21.66619,36420,79.35763,133397,2018,1
2018-01-01,Norte,ACES Grande Porto II - Gondomar,"41.1738444, -8.5612238",25.96993,43255,84.87974,141374,2018,1
2018-02-01,Algarve,ACES Algarve III - Algarve Sotavento,"37.383008, -7.7293275",34.83758,19647,78.80701,44444,2018,2
2018-02-01,Centro,ACES Pinhal Interior Norte,"40.1151262, -8.2473136",41.48699,53607,86.98748,112400,2018,2
2018-02-01,Centro,ACES Pinhal Interior Sul,"39.7510898, -7.9203657",46.07615,14050,89.7911,27380,2018,2
2018-02-01,Lisboa e Vale do Tejo,ACES Loures / Odivelas,"38.8012718, -9.1137868",28.13616,100194,72.80598,259265,2018,2
2018-02-01,Lisboa e Vale do Tejo,ACES Sintra,"38.7519209, -9.2753636",26.06537,92402,70.73266,250748,2018,2
2018-02-01,Lisboa e Vale do Tejo,ACES Cascais,"38.69904, -9.3818008",25.62108,50957,67.23114,133714,2018,2
2018-02-01,Norte,ACES Tâmega II - Vale do Sousa Sul,"41.1548155, -8.2163769",39.36542,68671,87.59265,152801,2018,2
2018-02-01,Norte,ACES Alto Trás-os-Montes - Alto Tâmega e Barroso,"41.741781, -7.4731648",37.41505,33803,85.28656,77053,2018,2
2018-03-01,Centro,Área dos CSP da ULS Cova da Beira,"40.2677741, -7.4995083",44.07272,37743,79.79752,68337,2018,3
2018-03-01,Centro,ACES Baixo Mondego,"40.2150023, -8.4071805",46.84775,180005,82.16998,315725,2018,3
2018-03-01,Centro,Área dos CSP da ULS Guarda,"40.5353285, -7.2724426",46.31076,69085,84.32667,125796,2018,3
2018-03-01,Lisboa e Vale do Tejo,ACES Oeste Sul,"39.0917759, -9.2600341",39.91815,80178,79.31951,159318,2018,3
2018-03-01,Lisboa e Vale do Tejo,Área dos CSP da ULS Lezíria,"39.2371689, -8.6908895",44.71081,86650,81.07543,157125,2018,3
2018-03-01,Lisboa e Vale do Tejo,ACES Lisboa Norte,"38.7396924, -9.168506",31.65978,80747,68.7476,175338,2018,3
2018-03-01,Lisboa e Vale do Tejo,ACES Loures / Odivelas,"38.8012718, -9.1137868",35.35461,126135,73.26464,261387,2018,3
2018-03-01,Lisboa e Vale do Tejo,ACES Oeste Norte,"39.410844, -9.1396215",43.95445,78671,82.52348,147703,2018,3
2018-03-01,Norte,ACES Grande Porto II - Gondomar,"41.1738444, -8.5612238",47.79234,79677,85.66836,142822,2018,3
2018-03-01,Norte,ACES Grande Porto VI - Porto Oriental,"41.1694498, -8.6126428",43.29055,50798,82.02519,96250,2018,3
2018-03-01,Norte,ACES Alto Trás-os-Montes - Alto Tâmega e Barroso,"41.741781, -7.4731648",47.56123,42973,85.72156,77452,2018,3
2018-03-01,Norte,Área dos CSP da ULS Nordeste,"41.8069684, -6.7587977",48.29308,63545,86.49587,113813,2018,3
2018-04-01,Alentejo,Área dos CSP da ULS Baixo Alentejo,"38.0153039, -7.8627308",53.67632,66323,85.16279,105228,2018,4
2018-04-01,Alentejo,Área dos CSP da ULS Alto Alentejo,"39.2967086, -7.4284755",55.18286,63601,85.71862,98795,2018,4
2018-04-01,Alentejo,Área dos CSP da ULS Litoral Alentejano,"38.3841359, -8.5132031",45.32271,42534,78.56618,73732,2018,4
2018-04-01,Centro,Área dos CSP da ULS Viseu Dão-Lafões,"40.6565861, -7.9124712",52.80357,141842,83.00549,222971,2018,4
2018-04-01,Lisboa e Vale do Tejo,Área dos CSP da ULS Arco Ribeirinho,"38.6672076, -9.0543329",40.60497,88369,72.91746,158691,2018,4
2018-04-01,Norte,ACES Grande Porto VIII - Espinho / Gaia,"41.0022421, -8.642018",52.46737,96073,86.54907,158480,2018,4
2018-04-01,Norte,"ACES Alto Ave - Guimarães, Vizela e Terras de Basto","41.4417064, -8.1722408",54.73285,147765,89.08936,240519,2018,4
2018-04-01,Norte,Área dos CSP da ULS Alto Minho,"41.7056054, -8.8252713",56.94558,139339,87.99492,215313,2018,4
2018-04-01,Norte,ACES Tâmega I - Baixo Tâmega,"41.2719719, -8.0791631",55.10793,92772,86.63883,145853,2018,4
2018-04-01,Norte,ACES Cávado I - Braga,"41.5518714, -8.4126362",50.67388,95876,86.34528,163367,2018,4
2018-05-01,Centro,Área dos CSP da ULS Guarda,"40.5353285, -7.2724426",56.93145,84907,85.11657,126942,2018,5
2018-05-01,Centro,ACES Beira Interior Sul,"39.8211367, -7.5036651",54.41112,39731,82.8006,60461,2018,5
2018-05-01,Centro,ACES Pinhal Interior Norte,"40.1151262, -8.2473136",59.76125,77346,86.83253,112383,2018,5
2018-05-01,Lisboa e Vale do Tejo,ACES Amadora,"38.7573081, -9.23429",41.43301,71121,71.35675,122486,2018,5
2018-05-01,Lisboa e Vale do Tejo,Área dos CSP da ULS Lezíria,"39.2371689, -8.6908895",54.49279,105722,81.91907,158932,2018,5
2018-05-01,Lisboa e Vale do Tejo,ACES Sintra,"38.7519209, -9.2753636",41.96816,149964,72.07887,257558,2018,5
2018-05-01,Lisboa e Vale do Tejo,ACES Lisboa Norte,"38.7396924, -9.168506",40.21604,103126,69.47627,178158,2018,5
2018-05-01,Norte,ACES Entre Douro e Vouga II - Aveiro Norte,"40.8472225, -8.4656674",56.78143,66365,88.06362,102927,2018,5
2018-05-01,Norte,Área dos CSP da ULS Nordeste,"41.8069684, -6.7587977",60.03466,78978,87.21742,114738,2018,5
2018-05-01,Norte,ACES Grande Porto VI - Porto Oriental,"41.1694498, -8.6126428",53.66599,63057,82.78624,97273,2018,5
2018-06-01,Alentejo,Área dos CSP da ULS Litoral Alentejano,"38.3841359, -8.5132031",52.42389,49420,79.30413,74760,2018,6
2018-06-01,Centro,Área dos CSP da ULS Região de Aveiro,"40.6405055, -8.6537539",60.40767,232018,85.33093,327745,2018,6
2018-06-01,Lisboa e Vale do Tejo,ACES Lisboa Ocidental e Oeiras,"38.6914388, -9.3184304",44.27685,109842,70.8469,175757,2018,6
2018-06-01,Lisboa e Vale do Tejo,ACES Loures / Odivelas,"38.8012718, -9.1137868",47.9524,172082,74.49256,267324,2018,6
2018-06-01,Lisboa e Vale do Tejo,ACES Médio Tejo,"39.478072, -8.5404429",58.19301,131014,83.10007,187089,2018,6
2018-06-01,Lisboa e Vale do Tejo,Área dos CSP da ULS Estuário do Tejo,"38.9528113, -8.9911154",46.5244,106198,74.83736,170826,2018,6
2018-06-01,Lisboa e Vale do Tejo,Área dos CSP da ULS Lezíria,"39.2371689, -8.6908895",57.82634,112260,82.342,159853,2018,6
2018-06-01,Norte,ACES Grande Porto III - Maia / Valongo,"41.2333945, -8.6187474",59.76028,130630,85.09859,186017,2018,6
2018-06-01,Norte,ACES Tâmega II - Vale do Sousa Sul,"41.1548155, -8.2163769",62.97865,109552,89.14982,155077,2018,6
2018-06-01,Norte,ACES Tâmega III - Vale do Sousa Norte,"41.2793583, -8.2787457",63.98468,102419,89.60129,143423,2018,6
2018-06-01,Norte,Área dos CSP da ULS Barcelos / Esposende,"41.5317419, -8.6178922",62.80346,98641,88.87325,139587,2018,6
2018-06-01,Norte,"ACES Alto Ave - Guimarães, Vizela e Terras de Basto","41.4417064, -8.1722408",63.78896,172375,89.77489,242596,2018,6
2018-07-01,Alentejo,Área dos CSP da ULS Litoral Alentejano,"38.3841359, -8.5132031",54.89669,51862,79.61407,75213,2018,7
2018-07-01,Centro,ACES Baixo Mondego,"40.2150023, -8.4071805",63.09111,243097,83.87458,323178,2018,7
2018-07-01,Lisboa e Vale do Tejo,ACES Amadora,"38.7573081, -9.23429",47.38215,81765,72.16643,124534,2018,7
2018-07-01,Lisboa e Vale do Tejo,Área dos CSP da ULS Arrábida,"38.5324373, -8.8627453",53.15555,121150,77.89185,177528,2018,7
2018-07-01,Lisboa e Vale do Tejo,Área dos CSP da ULS Lezíria,"39.2371689, -8.6908895",60.25669,117042,82.69709,160630,2018,7
2018-07-01,Lisboa e Vale do Tejo,ACES Cascais,"38.69904, -9.3818008",46.32714,93629,69.17033,139796,2018,7
2018-07-01,Norte,ACES Cávado II - Gerês / Cabreira,"41.6298661, -8.3596897",64.65614,68820,88.52687,94228,2018,7
2018-07-01,Norte,ACES Entre Douro e Vouga I - Feira e Arouca,"40.9263169, -8.5478813",65.14085,99431,88.06342,134420,2018,7
2018-07-01,Norte,ACES Cávado I - Braga,"41.5518714, -8.4126362",62.83813,119843,87.29531,166487,2018,7
2018-07-01,Norte,ACES Grande Porto VIII - Espinho / Gaia,"41.0022421, -8.642018",63.98075,117381,87.52228,160571,2018,7
2018-07-01,Norte,ACES Grande Porto VII - Gaia,"41.1278433, -8.580396",60.26903,92701,84.38873,129800,2018,7
2018-07-01,Norte,ACES Ave / Famalicão,"41.3835805, -8.4157518",62.56536,77292,87.72281,108371,2018,7
2018-08-01,Centro,ACES Baixo Mondego,"40.2150023, -8.4071805",65.13027,251227,84.20579,324807,2018,8
2018-08-01,Centro,ACES Pinhal Interior Sul,"39.7510898, -7.9203657",73.39882,22416,91.25082,27868,2018,8
2018-08-01,Lisboa e Vale do Tejo,Área dos CSP da ULS Estuário do Tejo,"38.9528113, -8.9911154",50.87273,116671,75.50264,173157,2018,8
2018-08-01,Lisboa e Vale do Tejo,ACES Lisboa Ocidental e Oeiras,"38.6914388, -9.3184304",48.93593,121918,71.71327,178665,2018,8
2018-08-01,Lisboa e Vale do Tejo,ACES Cascais,"38.69904, -9.3818008",48.24959,97827,69.49081,140894,2018,8
2018-08-01,Lisboa e Vale do Tejo,Área dos CSP da ULS Almada / Seixal,"38.6678522, -9.1875777",55.69084,193118,78.10726,270851,2018,8
2018-08-01,Norte,ACES Alto Trás-os-Montes - Alto Tâmega e Barroso,"41.741781, -7.4731648",67.65411,61252,87.38195,79113,2018,8
2018-08-01,Norte,ACES Tâmega II - Vale do Sousa Sul,"41.1548155, -8.2163769",68.63983,119388,89.86397,156304,2018,8
2018-08-01,Norte,ACES Cávado I - Braga,"41.5518714, -8.4126362",65.10806,124568,87.4951,167400,2018,8
2018-08-01,Norte,"ACES Alto Ave - Guimarães, Vizela e Terras de Basto","41.4417064, -8.1722408",68.97107,186415,90.46988,244522,2018,8
2018-08-01,Norte,Área dos CSP da ULS Póvoa Varzim / Vila Conde,"41.355519, -8.746653",63.92519,96116,87.70659,131873,2018,8
2018-08-01,Norte,ACES Grande Porto II - Gondomar,"41.1738444, -8.5612238",67.48775,112907,87.45547,146313,2018,8
2018-08-01,Norte,ACES Grande Porto VII - Gaia,"41.1278433, -8.580396",62.52013,96276,84.68427,130407,2018,8
2018-09-01,Algarve,ACES Algarve II - Algarve Barlavento,"37.1387554, -8.5445093",53.42474,87748,76.23078,125206,2018,9
2018-09-01,Algarve,ACES Algarve I - Algarve Central,"37.0274264, -7.9395984",53.69618,132912,75.37067,186562,2018,9
2018-09-01,Centro,ACES Pinhal Interior Norte,"40.1151262, -8.2473136",69.92183,90697,87.85926,113964,2018,9
2018-09-01,Centro,Área dos CSP da ULS Guarda,"40.5353285, -7.2724426",67.2505,100175,86.62509,129035,2018,9
2018-09-01,Lisboa e Vale do Tejo,ACES Oeste Sul,"39.0917759, -9.2600341",60.76046,122902,81.81122,165482,2018,9
2018-09-01,Lisboa e Vale do Tejo,ACES Amadora,"38.7573081, -9.23429",51.70817,88876,73.46754,126276,2018,9
2018-09-01,Lisboa e Vale do Tejo,ACES Lisboa Central,"38.7306317, -9.1510414",48.0764,137786,68.51409,196360,2018,9
2018-09-01,Norte,ACES Ave / Famalicão,"41.3835805, -8.4157518",66.6834,82380,88.24905,109022,2018,9
2018-09-01,Norte,ACES Cávado I - Braga,"41.5518714, -8.4126362",67.15464,128767,87.75418,168266,2018,9
2018-09-01,Norte,Área dos CSP da ULS Póvoa Varzim / Vila Conde,"41.355519, -8.746653",65.85931,99140,87.91229,132337,2018,9
2018-09-01,Norte,ACES Cávado II - Gerês / Cabreira,"41.6298661, -8.3596897",68.82135,73303,89.02847,94826,2018,9
2018-09-01,Norte,Área dos CSP da ULS Barcelos / Esposende,"41.5317419, -8.6178922",70.51582,110951,89.97534,141569,2018,9
